id,Gender,gender,Age,Under 30,Senior Citizen,*age,age,Married,married,Dependents,Number of Dependents,*num_depnd,num_dep,City,Lat Long,Latitude,Longitude,location,Population,,Satisfaction Score,*score,score,Referred a Friend,Number of Referrals,*num_ref,num_ref,Tenure in Months,,,Offer,,,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category,is_test,is_train,is_train_and_na_churn
1391-UBDAR,Male,,NA,NA,No,NA,NA,Yes,,No,0,0,,Fresno,"36.822715, -119.761826",36.822715,-119.761826,,29337,,3,,,Yes,1,1,1,19,,,Offer D,,,Yes,34.05,Yes,Yes,Fiber Optic,20,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,88.8,NA,0,0,NA,2319.3,NA,NA,TRUE,1
7470-MCQTK,Female,,62,No,NA,62,62,No,,No,NA,0,,Fresno,"36.732694, -119.783786",36.732694,-119.783786,,6848,,5,,,No,0,0,0,17,,,Offer D,,,Yes,44.96,Yes,Yes,Fiber Optic,29,No,NA,Yes,No,No,NA,No,Yes,Month-to-Month,NA,Bank Withdrawal,80.05,NA,0,0,764.32,2109.97,No Churn,NA,TRUE,0
4568-KNYWR,Female,,40,No,NA,40,40,No,,No,0,0,,Fresno,"36.623632, -119.741322",36.623632,-119.741322,,21010,,5,,,No,0,0,0,42,,,None,,,Yes,8.71,No,Yes,DSL,23,NA,Yes,NA,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.55,2077.95,0,0,365.82,2443.77,NA,NA,TRUE,1
8908-NMQTX,Female,,25,Yes,No,25,25,Yes,,Yes,2,2,,Fresno,"36.751489, -119.68072",36.751489,-119.68072,,54701,,5,,,NA,NA,0,0,NA,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,0
3813-DHBBB,Male,,29,NA,No,29,29,Yes,,No,NA,0,,Salinas,"36.722898, -121.633648",36.722898,-121.633648,,53946,,4,,,Yes,8,8,8,72,,,Offer A,,,Yes,NA,Yes,Yes,Fiber Optic,59,NA,Yes,NA,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.4,7719.5,0,0,768.96,8488.46,NA,TRUE,NA,0
0927-LCSMG,NA,,NA,Yes,No,24,24,No,,No,0,0,,Salinas,"36.77462, -121.664714",36.77462,-121.664714,,22292,,5,,,No,0,0,0,6,,,None,,,Yes,40.64,No,Yes,Fiber Optic,51,No,Yes,No,No,NA,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,85.95,514.6,0,0,243.84,758.44,No Churn,NA,TRUE,0
6103-QCKFX,Male,,29,Yes,NA,29,29,Yes,,No,0,0,,Escondido,"33.141265, -116.967221",33.141265,-116.967221,,48690,,NA,,,Yes,1,1,1,NA,,,None,,,Yes,23.31,Yes,Yes,DSL,51,No,Yes,Yes,No,Yes,Yes,Yes,NA,Two Year,NA,Bank Withdrawal,80.9,4932.5,0,0,1421.91,6354.41,NA,TRUE,NA,0
5276-KQWHG,NA,,49,No,No,49,49,Yes,,NA,2,2,,NA,"36.460611, -121.852507",36.460611,-121.852507,,13121,,NA,,,Yes,10,10,10,NA,,,None,,,Yes,12.57,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,NA,111.8,5443.65,0,0,603.36,6047.01,NA,TRUE,NA,0
0836-SEYLU,Male,,36,No,No,36,36,No,,No,0,0,,Carmel Valley,"36.414611, -121.6386",36.414611,-121.6386,,6691,,3,,,No,0,0,0,16,,,Offer D,,,Yes,33.44,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.6,330.25,0,0,535.04,865.29,No Churn,NA,TRUE,0
0578-SKVMF,NA,,62,No,No,62,62,No,,No,0,0,,Gonzales,"36.52588, -121.396719",36.52588,-121.396719,,NA,,4,,,No,0,0,0,3,,,None,,,NA,15.59,No,Yes,Cable,27,No,No,No,No,No,No,No,Yes,Month-to-Month,NA,Bank Withdrawal,44.6,122.7,0,0,46.77,169.47,No Churn,NA,TRUE,0
1574-DYCWE,Female,,45,No,No,45,45,Yes,,Yes,3,3,,NA,NA,NA,NA,,NA,,4,,,Yes,3,3,3,70,,,Offer A,,,Yes,11.36,Yes,Yes,Fiber Optic,53,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NA,Yes,Credit Card,115.15,8250,0,0,795.2,9045.2,NA,TRUE,NA,0
6179-GJPSO,Male,,39,NA,NA,39,39,Yes,,No,NA,0,,Lockwood,"35.989792, -121.055933",35.989792,-121.055933,,538,,3,,,Yes,6,6,6,60,,,Offer B,,,Yes,15.24,No,Yes,DSL,16,Yes,No,No,No,NA,No,No,Yes,One Year,NA,Credit Card,59.8,NA,0,0,914.4,NA,No Churn,NA,TRUE,0
8938-UMKPI,Female,,23,Yes,NA,23,23,Yes,,No,0,0,,NA,NA,NA,NA,,NA,,4,,,Yes,7,7,7,69,,,Offer A,,,Yes,22.08,Yes,No,None,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,26.3,1763.55,0,0,NA,3287.07,No Churn,NA,TRUE,0
5090-EMGTC,Male,,25,Yes,No,25,25,Yes,,Yes,1,1,,Pebble Beach,NA,36.587497,-121.944815,,4602,,5,,,Yes,8,8,8,66,,,Offer A,,,Yes,NA,Yes,Yes,NA,59,No,NA,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,NA,5234.95,0,0,2310.66,7545.61,NA,TRUE,NA,0
3212-KXOCR,Male,,NA,No,No,NA,NA,Yes,,Yes,3,3,,Soledad,"36.414216, -121.360597",36.414216,-121.360597,,13003,,4,,,Yes,10,10,10,34,,,Offer C,,,Yes,20.05,Yes,Yes,Fiber Optic,57,No,NA,Yes,No,No,Yes,Yes,NA,NA,NA,Credit Card,90.05,3097,0,0,681.7,3778.7,NA,TRUE,NA,0
8150-QUDFX,Female,,36,No,No,36,36,Yes,,Yes,1,1,,Spreckels,NA,NA,-121.647195,,407,,3,,,NA,4,4,4,72,,,Offer A,,,Yes,20.56,Yes,No,NA,0,NA,NA,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,24.45,1709.1,0,0,1480.32,3189.42,NA,NA,TRUE,1
2144-ESWKO,Male,,64,No,No,64,64,Yes,,Yes,NA,2,,Belmont,"37.509366, -122.306132",37.509366,-122.306132,,25566,,3,,,Yes,7,7,7,31,,,Offer C,,,No,0,No,Yes,Cable,25,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,59.95,1848.8,0,NA,0,1848.8,NA,TRUE,NA,0
4827-USJHP,Male,,61,No,NA,61,61,No,,Yes,2,2,,NA,NA,37.684694,-122.40712,,3635,,NA,,,No,NA,0,0,30,,,Offer C,,,Yes,4.27,Yes,No,None,NA,NA,NA,No,No,No,NA,No,NA,One Year,No,Bank Withdrawal,25.35,723.3,0,0,128.1,851.4,NA,NA,TRUE,1
0997-YTLNY,Female,,35,No,No,35,35,Yes,,No,0,0,,Half Moon Bay,"37.45567, -122.407992",37.45567,-122.407992,,17929,,3,,,Yes,NA,1,1,65,,,Offer B,,,Yes,40.71,Yes,Yes,NA,23,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,105.05,6914.95,0,NA,2646.15,9621.1,No Churn,NA,TRUE,0
9398-MMQTO,NA,,NA,NA,No,NA,NA,Yes,,Yes,1,1,,La Honda,"37.285677, -122.224165",NA,-122.224165,,1622,,4,,,NA,NA,0,0,NA,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,0
9912-GVSEQ,Male,,33,No,No,33,33,No,,No,0,0,,NA,NA,37.266388,-122.26308,,148,,NA,,,No,0,0,0,6,,,None,,,Yes,10.54,No,No,None,0,No,No,No,No,No,No,No,NA,One Year,No,NA,19.15,124.4,0,0,63.24,187.64,NA,TRUE,NA,0
2160-GPFXD,Female,,NA,No,No,NA,NA,No,,No,0,0,,NA,"37.349546, -122.134356",37.349546,-122.134356,,18486,,5,,,No,0,0,0,2,,,None,,,No,0,No,Yes,Cable,21,No,Yes,No,NA,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,51.4,96.8,0,0,0,96.8,No Churn,NA,TRUE,0
7379-FNIUJ,Male,,61,No,No,61,61,Yes,,Yes,3,3,,Los Altos,"37.352911, -122.093002",37.352911,-122.093002,,NA,,4,,,No,0,0,0,53,,,NA,,,Yes,NA,Yes,NA,Cable,26,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,71.85,3827.9,NA,0,1460.68,5288.58,No Churn,NA,TRUE,0
3071-VBYPO,Female,,34,No,No,34,34,Yes,,Yes,NA,2,,NA,NA,NA,NA,,NA,,3,,,Yes,2,2,2,61,,,Offer B,,,NA,42.85,No,Yes,DSL,11,Yes,No,No,No,No,No,No,NA,NA,Yes,Bank Withdrawal,49.7,2961.4,0,0,2613.85,5575.25,NA,NA,TRUE,1
4742-TXUEX,Female,,NA,No,No,NA,NA,No,,No,0,0,,Millbrae,"37.601248, -122.403099",37.601248,-122.403099,,20350,,4,,,No,NA,0,0,13,,,Offer D,,,Yes,38.4,Yes,Yes,DSL,23,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,78.75,995.35,0,NA,499.2,1544.55,NA,TRUE,NA,0
0096-BXERS,Female,,NA,No,No,NA,NA,Yes,,No,0,0,,Moss Beach,"37.515556, -122.502311",37.515556,-122.502311,,3064,,NA,,,Yes,9,9,9,2,,,None,,,Yes,7.49,NA,Yes,Fiber Optic,NA,No,No,No,No,No,No,No,NA,NA,Yes,Credit Card,70.4,NA,0,0,14.98,169.78,NA,NA,TRUE,1
7754-IXRMC,Female,,50,No,NA,50,50,No,,No,0,0,,Mountain View,"37.388349, -122.075299",37.388349,-122.075299,,13483,,4,,,NA,NA,0,0,NA,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,1
6968-GMKPR,NA,,26,Yes,No,26,26,Yes,,Yes,2,2,,Pacifica,"37.573633, -122.455167",37.573633,-122.455167,,NA,,NA,,,Yes,1,1,1,NA,,,Offer A,,,Yes,NA,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,103.95,7517.7,NA,0,3306.96,NA,No Churn,NA,TRUE,0
4819-HJPIW,Male,,NA,No,No,NA,NA,Yes,,No,0,0,,Pescadero,"37.22565, -122.297533",NA,-122.297533,,NA,,3,,,Yes,2,2,2,63,,,Offer B,,,Yes,38.36,No,No,None,0,No,No,NA,No,No,NA,No,No,Two Year,Yes,Bank Withdrawal,19.95,1234.8,NA,0,2416.68,3651.48,No Churn,NA,TRUE,0
5126-RCXYW,Male,,19,Yes,No,19,19,Yes,,No,0,0,,NA,NA,NA,NA,,NA,,4,,,Yes,4,4,4,NA,,,Offer B,,,Yes,30.51,Yes,Yes,Fiber Optic,41,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,NA,Bank Withdrawal,96.1,6001.45,0,0,1891.62,7893.07,NA,TRUE,NA,0
5125-CNDSP,Female,,34,NA,No,34,34,No,,NA,0,0,,San Bruno,"37.624436, -122.430661",37.624436,-122.430661,,39566,,4,,,No,0,0,0,15,,,NA,,,Yes,26.54,Yes,Yes,DSL,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.8,NA,0,NA,398.1,NA,NA,TRUE,NA,0
0404-AHASP,Female,,38,No,No,38,38,No,,NA,NA,0,,San Carlos,"37.497915, -122.267361",37.497915,NA,,28098,,3,,,No,0,0,0,55,,,Offer B,,,Yes,3.62,No,Yes,DSL,17,Yes,No,No,No,No,No,No,Yes,NA,Yes,Credit Card,50.55,2832.75,0,0,199.1,3031.85,No Churn,NA,TRUE,0
2801-NISEI,NA,,24,Yes,No,24,24,No,,No,0,0,,NA,NA,NA,NA,,NA,,4,,,No,0,0,0,NA,,,Offer B,,,Yes,25.91,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,19.45,1336.35,0,NA,1580.51,NA,No Churn,NA,TRUE,0
1336-EZFZY,Female,,NA,No,No,NA,NA,Yes,,No,0,0,,Sunnyvale,"37.3511, -122.037311",NA,-122.037311,,50070,,3,,,Yes,7,7,7,71,,,Offer A,,,Yes,19.9,Yes,Yes,DSL,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NA,Two Year,No,Credit Card,89.3,6388.65,0,0,1412.9,7801.55,No Churn,NA,TRUE,0
7108-DGVUU,Male,,33,No,No,33,33,No,,No,0,0,,San Francisco,"37.7795, -122.419233",NA,-122.419233,,28998,,4,,,No,0,0,0,35,,,Offer C,,,Yes,4.24,NA,No,None,0,No,No,NA,No,No,No,No,No,Two Year,No,Credit Card,19.25,677.9,0,0,148.4,826.3,No Churn,NA,TRUE,0
9137-NOQKA,Female,,53,No,No,53,53,No,,No,0,0,,San Francisco,"37.773147, -122.411287",37.773147,-122.411287,,NA,,3,,,No,0,0,0,17,,,NA,,,Yes,41.78,No,Yes,NA,16,No,No,No,No,No,NA,No,NA,Month-to-Month,No,Bank Withdrawal,70.5,1165.6,NA,0,710.26,1875.86,No Churn,NA,TRUE,0
4646-QZXTF,Female,,21,NA,No,21,21,Yes,,No,0,0,,San Francisco,"37.789168, -122.395009",37.789168,-122.395009,,2066,,5,,,Yes,1,1,1,47,,,NA,,,Yes,45.9,NA,No,None,NA,NA,No,No,NA,No,No,No,No,Two Year,No,Bank Withdrawal,19.65,921.55,0,0,2157.3,3078.85,No Churn,NA,TRUE,0
6664-FPDAC,Female,,40,No,No,40,40,NA,,Yes,NA,2,,San Francisco,"37.801776, -122.402293",37.801776,-122.402293,,NA,,5,,,Yes,4,4,4,44,,,Offer B,,,Yes,24.71,Yes,NA,Fiber Optic,27,No,Yes,Yes,No,No,Yes,Yes,No,One Year,NA,NA,94.4,4295.35,0,40,1087.24,5422.59,No Churn,NA,TRUE,0
5832-TRLPB,Female,,25,Yes,No,25,25,Yes,,No,NA,0,,NA,NA,NA,NA,,NA,,NA,,,Yes,1,1,1,65,,,Offer B,,,Yes,1.29,No,Yes,DSL,51,Yes,Yes,Yes,No,No,Yes,Yes,NA,Two Year,No,NA,71,4386.2,0,NA,83.85,4470.05,NA,TRUE,NA,0
5136-GFPMB,Male,,40,No,No,40,40,No,,NA,0,0,,San Francisco,"37.800254, -122.436975",37.800254,-122.436975,,22920,,5,,,NA,NA,0,0,NA,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,0
7255-SSFBC,Male,,19,Yes,No,19,19,Yes,,No,0,0,,NA,"37.731505, -122.384532",37.731505,-122.384532,,NA,,3,,,Yes,3,3,3,33,,,Offer C,,,Yes,15.89,No,Yes,DSL,52,Yes,Yes,No,Yes,No,No,No,NA,Two Year,Yes,Credit Card,61.05,NA,0,0,524.37,NA,No Churn,NA,TRUE,0
1941-HOSAM,Female,,40,No,No,40,40,No,,No,0,0,,San Francisco,"37.797526, -122.464531",37.797526,NA,,2240,,4,,,No,0,0,0,34,,,Offer C,,,Yes,NA,No,Yes,DSL,23,Yes,No,NA,NA,Yes,Yes,Yes,NA,One Year,Yes,Bank Withdrawal,79.95,2727.3,0,0,180.88,2908.18,No Churn,NA,TRUE,0
8979-CAMGB,Female,,40,No,No,40,40,Yes,,Yes,1,1,,San Francisco,"37.820894, -122.369725",37.820894,-122.369725,,1458,,4,,,Yes,NA,1,1,NA,,,Offer D,,,Yes,15.33,No,No,NA,NA,No,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,19.7,263.65,0,0,NA,478.27,No Churn,NA,TRUE,0
5600-PDUJF,Female,,27,Yes,No,27,27,No,,No,0,0,,NA,"37.746699, -122.442833",37.746699,-122.442833,,27906,,4,,,No,0,0,0,13,,,Offer D,,,Yes,22.01,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.3,275.4,0,0,286.13,561.53,No Churn,NA,TRUE,0
9938-PRCVK,Male,,22,Yes,No,22,22,Yes,,Yes,3,3,,San Francisco,"37.802071, -122.411004",37.802071,-122.411004,,26831,,NA,,,Yes,1,1,1,NA,,,None,,,Yes,48.02,Yes,No,None,0,No,No,NA,No,NA,No,No,No,One Year,No,Credit Card,24.35,NA,0,0,1104.46,1642.96,No Churn,NA,TRUE,0
5046-NUHWD,Female,,33,No,No,33,33,NA,,Yes,3,3,,San Francisco,"37.721052, -122.413573",37.721052,-122.413573,,NA,,NA,,,Yes,10,10,10,47,,,Offer B,,,Yes,NA,No,No,None,0,No,No,No,No,No,No,NA,No,Two Year,No,Credit Card,19.75,948.9,0,0,1952.38,2901.28,No Churn,NA,TRUE,0
5857-XRECV,Male,,35,No,No,35,35,No,,Yes,3,3,,Palo Alto,"37.444314, -122.149996",37.444314,-122.149996,,16198,,3,,,No,0,0,0,17,,,None,,,NA,45.61,No,Yes,DSL,53,Yes,No,No,No,No,No,NA,Yes,Month-to-Month,Yes,Credit Card,50.3,846.8,0,0,775.37,1622.17,No Churn,NA,TRUE,0
1077-HUUJM,Male,,38,No,NA,38,38,No,,No,0,0,,NA,"37.590421, -122.306467",37.590421,-122.306467,,NA,,4,,,No,0,0,0,10,,,None,,,Yes,49.04,No,Yes,Cable,23,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,NA,NA,NA,0,490.4,NA,No Churn,NA,TRUE,0
5274-XHAKY,Female,,32,No,No,32,32,Yes,,Yes,2,2,,San Mateo,"37.556094, -122.272437",NA,NA,,31882,,3,,,NA,NA,0,0,NA,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,0
2595-KIWPV,Male,,39,No,No,39,39,Yes,,Yes,1,1,,Alameda,"37.724817, -122.224363",37.724817,-122.224363,,13996,,4,,,Yes,9,9,9,71,,,Offer A,,,Yes,18.99,Yes,NA,None,NA,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,23.9,1626.4,0,0,1348.29,2974.69,No Churn,NA,TRUE,0
8873-TMKGR,Female,,22,Yes,No,22,22,Yes,,Yes,NA,2,,Danville,NA,37.791481,-121.903253,,NA,,4,,,Yes,3,3,3,33,,,Offer C,,,Yes,1.71,Yes,No,None,0,NA,No,NA,No,No,No,No,NA,One Year,No,Credit Card,24.15,NA,0,0,56.43,856.73,NA,TRUE,NA,0
7638-QVMVY,Female,,19,Yes,NA,19,19,Yes,,No,0,0,,Benicia,"38.113533, -122.11926",38.113533,-122.11926,,NA,,4,,,Yes,4,4,4,9,,,None,,,Yes,12.59,No,Yes,Cable,76,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.85,466.6,0,NA,113.31,579.91,No Churn,NA,TRUE,0
5590-BYNII,Male,,61,No,No,61,61,Yes,,NA,0,0,,Bethel Island,"38.050558, -121.646924",38.050558,-121.646924,,2379,,3,,,Yes,3,3,3,NA,,,Offer B,,,Yes,18.02,Yes,Yes,Fiber Optic,3,Yes,No,Yes,Yes,No,No,No,No,Two Year,Yes,Credit Card,91.6,4627.8,NA,NA,937.04,5624.84,NA,NA,TRUE,1
1768-HNVGJ,NA,,25,NA,No,25,25,No,,No,NA,0,,Birds Landing,"38.140719, -121.838298",38.140719,-121.838298,,138,,5,,,No,NA,0,0,NA,,,Offer A,,,Yes,8.39,Yes,Yes,Fiber Optic,59,No,Yes,NA,No,NA,Yes,Yes,Yes,One Year,No,Bank Withdrawal,NA,6838.6,0,0,587.3,7425.9,No Churn,NA,TRUE,0
2058-DCJBE,Male,,60,No,No,60,60,No,,NA,0,0,,Brentwood,"37.908242, -121.682472",NA,-121.682472,,26577,,NA,,,No,0,0,0,1,,,None,,,NA,15.2,No,Yes,Fiber Optic,2,No,Yes,NA,NA,No,Yes,Yes,Yes,Month-to-Month,Yes,NA,85,85,0,0,15.2,100.2,NA,NA,TRUE,1
0616-ATFGB,NA,,NA,NA,No,NA,NA,No,,NA,0,0,,NA,"38.629618, -122.593216",38.629618,-122.593216,,7384,,NA,,,No,0,0,0,NA,,,Offer E,,,Yes,42.95,NA,Yes,DSL,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,NA,44.3,44.3,0,0,42.95,87.25,No Churn,NA,TRUE,0
0936-NQLJU,NA,,NA,NA,No,NA,NA,NA,,NA,0,0,,NA,NA,NA,NA,,NA,,NA,,,NA,0,0,0,NA,,,Offer B,,,Yes,42.9,Yes,Yes,Fiber Optic,14,No,Yes,No,No,NA,NA,No,Yes,One Year,NA,NA,80.2,4297.6,0,NA,2230.8,6528.4,No Churn,NA,TRUE,0
8469-SNFFH,NA,,29,Yes,No,29,29,No,,No,0,0,,Concord,"37.990118, -122.012188",37.990118,-122.012188,,18650,,5,,,No,0,0,0,6,,,Offer E,,,NA,45.67,NA,Yes,DSL,71,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,NA,Credit Card,60.9,414.1,0,NA,274.02,NA,No Churn,NA,TRUE,0
8515-OCTJS,Male,,47,No,No,47,47,Yes,,No,0,0,,NA,"38.013825, -122.039144",38.013825,-122.039144,,36186,,4,,,Yes,3,3,3,7,,,Offer E,,,NA,0,No,Yes,DSL,17,NA,Yes,No,No,No,No,No,Yes,Month-to-Month,No,NA,34.2,256.6,NA,0,NA,256.6,No Churn,NA,TRUE,0
3797-FKOGQ,Female,,19,Yes,No,19,19,No,,No,0,0,,Pleasant Hill,"37.95338, -122.076886",37.95338,-122.076886,,32685,,3,,,NA,NA,0,0,NA,,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn,NA,TRUE,0
9084-OAYKL,Male,,34,No,No,34,34,Yes,,Yes,NA,2,,Crockett,NA,NA,-122.228415,,3193,,4,,,NA,6,6,6,25,,,NA,,,Yes,37.97,No,Yes,DSL,22,Yes,NA,No,Yes,No,NA,No,Yes,Month-to-Month,No,Bank Withdrawal,NA,1296.8,0,0,949.25,2246.05,No Churn,NA,TRUE,0
9958-MEKUC,Male,,19,Yes,No,19,19,No,,No,0,0,,Danville,"37.815459, -121.977203",NA,-121.977203,,32873,,NA,,,No,0,0,0,69,,,Offer A,,,NA,42.49,No,No,None,0,No,No,No,No,NA,No,No,No,Two Year,Yes,NA,19.1,1268.85,0,0,2931.81,4200.66,No Churn,NA,TRUE,0
5445-UTODQ,Female,,30,No,No,30,30,No,,NA,0,0,,El Cerrito,"37.924838, -122.289145",37.924838,-122.289145,,23141,,4,,,No,0,0,0,72,,,Offer A,,,Yes,35.24,Yes,Yes,Fiber Optic,42,NA,Yes,Yes,Yes,Yes,NA,Yes,Yes,Two Year,NA,Credit Card,NA,8192.6,0,0,2537.28,10729.88,No Churn,NA,TRUE,0
2930-UOTMB,Male,,55,No,No,55,55,No,,No,0,0,,Fairfield,NA,38.287136,-122.02711,,77683,,5,,,No,0,0,0,NA,,,None,,,Yes,34.86,No,No,None,NA,No,No,No,No,No,No,No,No,NA,Yes,Credit Card,19.95,NA,0,NA,139.44,198.69,No Churn,NA,TRUE,0
2472-OVKUP,Male,,35,No,No,35,35,Yes,,Yes,2,2,,Travis Afb,"38.265899, -121.939461",38.265899,-121.939461,,9978,,NA,,,NA,10,10,10,59,,,NA,,,Yes,18.75,No,NA,None,NA,No,No,NA,No,No,No,No,No,Two Year,No,NA,19.5,1147.85,0,0,1106.25,2254.1,No Churn,NA,TRUE,0
5131-PONJI,Male,,29,NA,No,29,29,No,,No,0,0,,Fremont,NA,37.572273,-121.964583,,66543,,NA,,,No,0,0,0,67,,,NA,,,Yes,49.74,NA,Yes,Cable,41,Yes,NA,Yes,No,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,65.55,4361.55,0,40,3332.58,7734.13,No Churn,NA,TRUE,0
8405-IGQFX,Female,,20,Yes,No,20,20,No,,No,0,0,,Fremont,"37.516791, -121.899117",37.516791,NA,,46917,,3,,,No,0,0,0,27,,,Offer C,,,Yes,NA,No,NA,DSL,59,No,Yes,Yes,NA,Yes,Yes,Yes,Yes,One Year,No,Credit Card,78.2,2078.95,0,0,1320.57,NA,NA,NA,TRUE,1
0484-JPBRU,Male,,41,No,NA,41,41,Yes,,Yes,NA,2,,NA,"37.674002, -122.076796",NA,-122.076796,,60274,,3,,,Yes,5,5,5,NA,,,NA,,,Yes,36.05,Yes,Yes,Fiber Optic,14,Yes,NA,Yes,No,Yes,Yes,Yes,Yes,Two Year,NA,NA,105.25,7609.75,0,0,2595.6,10205.35,No Churn,NA,TRUE,0
0181-RITDD,Female,,60,No,No,60,60,No,,No,NA,0,,Hayward,"37.656695, -122.048361",37.656695,-122.048361,,11147,,3,,,No,0,0,0,6,,,Offer E,,,Yes,35.88,No,Yes,Fiber Optic,10,No,NA,Yes,Yes,No,Yes,NA,Yes,Month-to-Month,Yes,Bank Withdrawal,89.25,487.05,0,0,215.28,702.33,No Churn,NA,TRUE,0
9239-ZBZZV,Male,,55,NA,No,55,55,Yes,,Yes,2,2,,NA,"37.639215, -122.037554",37.639215,-122.037554,,72993,,NA,,,Yes,9,9,9,62,,,NA,,,NA,11.15,No,No,None,0,No,No,No,No,NA,No,No,No,Two Year,No,Credit Card,20.65,1218.45,0,0,NA,1909.75,No Churn,NA,TRUE,0
0377-JBKKT,Male,,23,Yes,NA,23,23,No,,No,0,0,,NA,NA,NA,NA,,NA,,NA,,,No,0,0,0,20,,,None,,,NA,32.5,NA,NA,DSL,NA,No,Yes,No,Yes,Yes,NA,No,Yes,NA,NA,Bank Withdrawal,68.7,1416.2,0,0,650,2066.2,No Churn,NA,TRUE,0
8972-HJWNV,NA,,NA,NA,No,NA,NA,No,,No,0,0,,Castro Valley,NA,37.708327,-122.083473,,41698,,3,,,NA,0,0,0,6,,,Offer E,,,Yes,46.59,No,Yes,DSL,7,NA,No,NA,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card,78.65,483.3,0,NA,279.54,772.84,No Churn,NA,TRUE,0
6131-FOYAS,Male,,63,No,No,63,63,No,,No,NA,0,,Hercules,"37.991259, -122.214945",37.991259,-122.214945,,22479,,3,,,No,0,0,0,51,,,Offer B,,,Yes,18.07,NA,No,NA,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,24.75,1234.6,NA,0,921.57,NA,No Churn,NA,TRUE,0
5393-HJZSM,Female,,NA,No,No,NA,NA,NA,,NA,2,2,,Lafayette,"37.907777, -122.127161",37.907777,-122.127161,,23996,,3,,,Yes,6,6,6,61,,,Offer B,,,Yes,25.4,NA,NA,None,0,NA,No,No,No,No,No,No,NA,Two Year,No,Credit Card,19.75,1311.6,0,0,1549.4,2861,NA,NA,TRUE,1
