Customer ID,Count.x,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Count.y,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,ID,Population,Satisfaction Score,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category,is_test,is_train
9909-DFRJA,1,Female,34,No,No,No,No,0,1,NA,California,Bella Vista,96008,"40.722733, -122.109666",NA,-122.109666,1564,899,4,1,Q3,No,0,21,Offer D,No,0,No,Yes,NA,4,Yes,No,NA,Yes,No,NA,No,Yes,Two Year,NA,NA,35.1,770.4,0,0,0,770.4,NA,TRUE,NA
3229-USWAR,1,Female,36,No,No,Yes,Yes,3,1,United States,California,Big Bar,96010,"40.775272, -123.287414",40.775272,-123.287414,1566,269,NA,1,Q3,Yes,10,44,Offer B,NA,43.7,No,Yes,DSL,75,Yes,No,No,NA,No,No,NA,NA,Month-to-Month,No,Bank Withdrawal,56.25,2419.55,14.78,40,1922.8,NA,No Churn,NA,TRUE
2636-OHFMN,1,Male,NA,Yes,No,Yes,Yes,3,1,United States,California,Big Bend,NA,"41.096569, -121.879082",41.096569,-121.879082,NA,NA,NA,1,Q3,Yes,1,70,Offer A,No,0,No,Yes,Cable,47,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NA,No,Bank Withdrawal,60.35,NA,49.23,0,0,4089.47,NA,NA,TRUE
9053-JZFKV,1,Male,45,No,No,Yes,Yes,NA,1,United States,California,Callahan,96014,"41.388397, -122.794636",41.388397,-122.794636,1569,290,3,1,Q3,NA,1,56,Offer B,Yes,22.74,No,Yes,DSL,NA,Yes,Yes,Yes,NA,No,No,NA,Yes,Two Year,Yes,NA,59.8,3457.45,35.01,0,1273.44,4695.88,NA,NA,TRUE
8398-TBIYD,1,Female,32,No,NA,Yes,Yes,1,1,United States,California,Chester,96020,"40.243494, -121.154733",40.243494,-121.154733,1574,2664,3,1,Q3,Yes,10,46,NA,Yes,49.26,Yes,Yes,Fiber Optic,18,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,99.65,4630.2,9.35,0,2265.96,6886.81,NA,TRUE,NA
2817-NTQDO,1,NA,37,No,No,Yes,Yes,NA,1,United States,California,Corning,96021,"39.913777, -122.289984",39.913777,-122.289984,1575,13840,3,1,Q3,Yes,6,NA,Offer B,Yes,25.32,No,Yes,DSL,11,Yes,No,NA,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,50.65,3221.25,37.04,0,1595.16,NA,No Churn,NA,TRUE
8705-WZCYL,1,Male,23,Yes,NA,No,No,0,1,United States,California,Cottonwood,96022,"40.336392, -122.448533",NA,NA,1576,12348,3,1,Q3,No,0,11,Offer D,Yes,28.76,NA,Yes,DSL,27,NA,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.9,688.5,49.24,0,316.36,955.62,No Churn,NA,TRUE
3719-TDVQB,1,Male,22,Yes,No,Yes,Yes,2,NA,United States,California,Dorris,96023,"41.949216, -122.050062",NA,-122.050062,1577,1162,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
0907-HQNTS,1,Male,33,No,NA,NA,No,0,1,NA,California,Douglas City,96024,"40.586588, -122.903677",40.586588,-122.903677,1578,960,3,1,Q3,Yes,8,72,Offer A,No,0,No,Yes,NA,12,Yes,Yes,NA,Yes,Yes,Yes,Yes,NA,Two Year,Yes,Bank Withdrawal,64.7,4746.05,0,140,0,4886.05,No Churn,NA,TRUE
6848-YLDFR,1,Female,23,Yes,No,Yes,Yes,2,1,United States,California,Fall River Mills,96028,"41.017282, -121.468945",41.017282,-121.468945,1581,1902,3,1,Q3,Yes,NA,6,None,Yes,30.17,No,Yes,DSL,48,No,No,No,No,Yes,No,No,NA,Month-to-Month,No,Bank Withdrawal,54.85,NA,39.15,0,181.02,496.97,No Churn,NA,TRUE
1304-NECVQ,1,Male,62,No,No,NA,Yes,NA,1,United States,California,Forks Of Salmon,96031,"41.232128, -123.194748",41.232128,-123.194748,1583,170,4,1,Q3,Yes,4,63,Offer B,Yes,48.62,Yes,Yes,Fiber Optic,28,NA,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,91.35,5764.7,18.78,0,3063.06,8808.98,NA,TRUE,NA
8930-XOTDP,1,Female,33,No,No,Yes,Yes,1,1,United States,NA,French Gulch,96033,NA,40.740138,-122.587476,1585,373,NA,1,NA,Yes,2,18,Offer D,Yes,39.56,Yes,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.1,428.45,14.57,0,712.08,1125.96,NA,NA,TRUE
2277-VWCNI,1,Female,NA,No,No,Yes,No,NA,1,United States,California,Gazelle,NA,"41.411315, -122.697236",41.411315,-122.697236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn,NA,TRUE
5640-CAXOA,1,Female,60,No,No,No,No,0,1,United States,California,Gerber,96035,"40.03194, -122.176023",40.03194,NA,1587,3357,NA,1,Q3,No,0,15,Offer D,No,0,No,Yes,DSL,25,Yes,Yes,NA,Yes,No,No,No,Yes,One Year,No,Credit Card,45.9,693.45,NA,0,0,677.18,No Churn,NA,TRUE
9581-GVBXT,1,Male,57,No,NA,Yes,Yes,3,1,United States,NA,Grenada,96038,"41.599978, -122.539381",41.599978,-122.539381,1589,616,5,NA,Q3,Yes,1,55,Offer B,Yes,40.94,No,NA,None,0,No,No,No,No,NA,No,No,No,Two Year,No,Credit Card,20.5,1177.95,NA,0,2251.7,3423.82,No Churn,NA,TRUE
4210-QFJMF,1,Male,38,No,No,Yes,Yes,1,1,United States,California,NA,92028,"33.362575, -117.299644",33.362575,-117.299644,328,42239,NA,1,Q3,Yes,2,70,NA,Yes,31.78,No,No,None,0,No,NA,No,No,NA,No,No,No,Two Year,No,NA,20.35,1458.1,35.44,0,2224.6,3647.26,No Churn,NA,TRUE
0135-NMXAP,1,Female,33,No,No,No,No,0,1,United States,California,Igo,96047,"40.524535, -122.647172",40.524535,NA,1595,911,NA,1,Q3,No,0,25,None,Yes,NA,No,Yes,NA,10,No,NA,No,Yes,No,Yes,NA,Yes,Month-to-Month,Yes,Bank Withdrawal,65.8,NA,29.29,0,30.5,1680.86,No Churn,NA,TRUE
1557-EMYVT,1,Male,45,No,No,No,No,NA,1,NA,California,Lookout,96054,"41.280478, -121.160249",41.280478,-121.160249,1600,386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn,NA,TRUE
3148-AOIQT,1,NA,29,Yes,No,No,Yes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Q3,No,NA,19,Offer D,Yes,35.45,No,No,None,0,NA,No,No,NA,No,No,No,No,Two Year,NA,Credit Card,20.5,NA,24.07,0,673.55,1048.03,No Churn,NA,TRUE
9648-BCHKM,1,Female,22,Yes,No,Yes,Yes,3,1,United States,California,Millville,96062,"40.531257, -122.148139",40.531257,NA,1607,830,4,1,Q3,Yes,5,NA,Offer B,Yes,32.92,No,Yes,DSL,71,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,NA,3425.35,8.5,0,2041.04,NA,NA,NA,TRUE
5334-JLAXU,NA,NA,60,No,NA,No,No,0,1,NA,California,Montgomery Creek,96065,"40.877552, -121.885884",40.877552,-121.885884,1610,431,3,1,Q3,No,0,24,None,Yes,33.97,No,NA,DSL,22,Yes,No,No,NA,No,No,No,Yes,Month-to-Month,NA,Bank Withdrawal,51.15,1275.7,NA,0,815.28,2090.98,No Churn,NA,TRUE
1666-JXLKU,1,Male,20,Yes,No,Yes,Yes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,Q3,Yes,6,31,None,Yes,25.04,No,Yes,DSL,71,No,No,NA,Yes,NA,No,No,Yes,NA,No,Credit Card,54.35,1647,0,0,776.24,2423.24,No Churn,NA,TRUE
6631-HMANX,1,Female,NA,Yes,No,NA,NA,0,NA,United States,California,Palo Cedro,96073,"40.582399, -122.195512",NA,-122.195512,1615,4931,3,1,Q3,Yes,5,63,Offer B,Yes,20.51,No,NA,Fiber Optic,NA,No,Yes,No,No,Yes,Yes,Yes,No,NA,Yes,Bank Withdrawal,96,6109.75,0,30,1292.13,7431.88,No Churn,NA,TRUE
8237-ULIXL,1,Female,46,No,No,Yes,Yes,3,1,United States,California,Paynes Creek,96075,"40.343213, -121.815412",40.343213,-121.815412,1617,433,NA,NA,Q3,Yes,8,61,Offer B,No,0,No,Yes,DSL,26,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,61.45,3751.15,0,0,0,3751.15,NA,TRUE,NA
2082-CEFLT,1,Female,NA,No,No,NA,Yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,Q3,No,0,6,None,Yes,30.01,No,No,NA,0,No,No,NA,No,No,No,No,No,One Year,No,Credit Card,19,105.5,0,0,180.06,285.56,NA,NA,TRUE
3308-JSGML,1,Female,62,No,No,NA,NA,0,1,United States,California,Shasta,NA,"40.617614, -122.512861",40.617614,-122.512861,NA,NA,4,NA,Q3,Yes,3,56,Offer B,NA,7,No,Yes,Fiber Optic,18,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,NA,5669.5,NA,0,392,6061.5,No Churn,NA,TRUE
1576-PFZIW,1,Male,50,No,No,No,Yes,3,1,United States,California,Shingletown,96088,"40.497441, -121.827524",40.497441,NA,1624,4231,3,NA,Q3,No,0,23,Offer D,Yes,1.2,No,No,None,0,No,No,NA,NA,No,No,No,No,One Year,No,Credit Card,19.8,465.45,0,0,27.6,493.05,No Churn,NA,TRUE
9620-ENEJV,1,Male,54,No,NA,No,No,0,1,United States,California,NA,96090,"40.021787, -122.127576",40.021787,-122.127576,1625,405,3,1,Q3,No,0,9,None,Yes,NA,No,Yes,Fiber Optic,22,NA,No,Yes,No,No,NA,No,No,Month-to-Month,Yes,Bank Withdrawal,73.8,704.3,0,50,16.65,770.95,No Churn,NA,TRUE
5876-HZVZM,1,NA,26,Yes,No,No,NA,0,1,United States,California,Weaverville,96093,"40.759401, -122.939337",NA,-122.939337,1628,3749,NA,1,Q3,No,0,5,None,Yes,NA,No,NA,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,NA,20.05,95.55,0,0,110.8,206.35,No Churn,NA,TRUE
2659-VXMWZ,1,Male,40,No,No,NA,No,0,1,United States,NA,Weed,96094,"41.465121, -122.380947",41.465121,-122.380947,1629,5896,4,1,Q3,Yes,6,61,None,Yes,NA,Yes,Yes,Fiber Optic,NA,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,NA,Bank Withdrawal,106.2,NA,0,0,1687.26,8062.46,NA,NA,TRUE
6838-YAUVY,1,Male,21,Yes,No,Yes,Yes,NA,NA,NA,California,Whitmore,NA,"40.637105, -121.906949",40.637105,-121.906949,NA,NA,3,1,Q3,Yes,5,NA,Offer A,Yes,40.77,Yes,NA,Fiber Optic,71,Yes,Yes,Yes,Yes,NA,Yes,Yes,Yes,Two Year,Yes,Credit Card,116.55,8152.3,0,0,2853.9,11006.2,NA,NA,TRUE
5060-TQUQN,1,Male,53,NA,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,Q3,No,0,15,Offer D,Yes,10.12,Yes,Yes,NA,15,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.7,NA,0,0,151.8,1718.55,No Churn,NA,TRUE
1222-LRYKO,NA,Male,27,Yes,No,Yes,Yes,NA,1,NA,NA,Alturas,96101,"41.468877, -120.54229",41.468877,-120.54229,1632,5096,4,1,Q3,Yes,8,8,None,Yes,NA,No,No,None,0,No,NA,No,No,No,No,No,No,NA,No,NA,19.7,130.25,0,0,92.56,222.81,No Churn,NA,TRUE
8652-YHIYU,1,Female,19,Yes,No,Yes,Yes,NA,1,United States,California,Blairsden Graeagle,96103,"39.783747, -120.661032",39.783747,-120.661032,1633,1839,NA,1,Q3,Yes,10,8,None,NA,13.21,No,No,None,0,No,No,NA,NA,No,No,No,No,Two Year,No,Credit Card,19.5,162.15,0,0,105.68,267.83,NA,TRUE,NA
8818-DOPVL,1,Female,NA,No,No,No,No,NA,1,United States,California,Cedarville,96104,"41.505916, -120.152505",41.505916,-120.152505,1634,857,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn,NA,TRUE
7156-MHUGY,1,Female,31,No,No,No,No,0,1,United States,California,Chilcoot,96105,"39.872961, -120.198876",39.872961,-120.198876,1635,650,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
1299-AURJA,1,NA,38,No,No,Yes,No,0,1,NA,California,Clio,96106,"39.745805, -120.580882",39.745805,-120.580882,1636,88,NA,1,Q3,Yes,1,68,NA,Yes,11.83,Yes,Yes,DSL,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,NA,6302.85,0,0,NA,7107.29,No Churn,NA,TRUE
0454-OKRCT,1,Female,52,No,No,Yes,Yes,2,1,United States,California,Coleville,96107,"38.42528, -119.475741",38.42528,-119.475741,1637,1332,4,1,Q3,Yes,10,45,None,No,0,No,Yes,Cable,19,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,51,2264.5,0,0,0,2264.5,No Churn,NA,TRUE
1493-AMTIE,1,NA,33,NA,No,No,No,NA,1,United States,California,NA,96109,"40.012675, -120.101857",NA,-120.101857,1639,1177,4,NA,NA,No,NA,22,Offer D,Yes,32.75,Yes,Yes,NA,24,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,59.05,1253.5,0,0,720.5,1974,No Churn,NA,TRUE
7463-IFMQU,1,Female,39,No,No,NA,No,NA,1,United States,California,Eagleville,96110,"41.280341, -120.150381",41.280341,-120.150381,1640,132,5,1,NA,NA,0,2,None,Yes,12.68,No,NA,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.3,41.2,0,0,25.36,66.56,No Churn,NA,TRUE
6339-YPSAH,1,Male,50,No,No,Yes,No,0,1,United States,California,Fort Bidwell,96112,"41.932207, -120.135941",41.932207,-120.135941,1641,231,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
7321-VGNKU,1,NA,NA,Yes,No,NA,NA,1,1,United States,California,Herlong,96113,"40.198234, -120.18089",NA,-120.18089,1642,946,3,1,Q3,No,NA,10,Offer D,Yes,14.24,Yes,Yes,Cable,26,NA,No,NA,NA,No,Yes,Yes,Yes,One Year,No,NA,73.55,693.3,0,0,NA,835.7,No Churn,NA,TRUE
2586-CWXVV,1,Male,55,NA,No,No,No,0,1,United States,NA,Janesville,NA,"40.294034, -120.512622",40.294034,-120.512622,NA,NA,4,1,Q3,No,0,72,Offer A,Yes,29.03,Yes,Yes,NA,27,Yes,No,Yes,NA,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,84.3,5997.1,0,0,2090.16,8087.26,No Churn,NA,TRUE
7013-PSXHK,1,NA,NA,Yes,No,Yes,Yes,1,1,United States,California,NA,92028,"33.362575, -117.299644",33.362575,-117.299644,328,42239,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
4183-WCSEP,1,Female,57,No,No,No,No,0,1,United States,California,Litchfield,96117,"40.507272, -120.338228",40.507272,-120.338228,1646,385,3,1,NA,No,0,71,Offer A,Yes,2.93,Yes,NA,Fiber Optic,10,Yes,Yes,Yes,NA,Yes,Yes,Yes,Yes,Two Year,Yes,NA,106.75,7283.25,0,0,NA,NA,No Churn,NA,TRUE
2817-LVCPP,1,Female,50,NA,No,No,No,0,NA,United States,California,Loyalton,96118,"39.637471, -120.226338",39.637471,-120.226338,1647,1822,NA,1,Q3,No,0,22,None,Yes,35.4,No,No,None,0,No,NA,No,No,No,No,No,No,One Year,Yes,Credit Card,19.25,412.55,0,0,778.8,1191.35,No Churn,NA,TRUE
0744-BIKKF,1,NA,37,No,No,Yes,Yes,3,NA,United States,California,Madeline,96119,"41.042003, -120.506086",41.042003,-120.506086,1648,85,4,NA,Q3,NA,10,50,None,Yes,10.13,No,No,None,0,No,No,No,No,No,No,No,No,NA,NA,NA,20.55,NA,0,NA,506.5,1576.75,No Churn,NA,TRUE
4770-QAZXN,1,Female,NA,NA,No,Yes,Yes,2,1,United States,California,NA,96120,"38.735789, -119.85798",38.735789,NA,1649,957,5,1,Q3,Yes,5,43,None,NA,35.2,No,NA,None,0,No,No,No,No,NA,No,No,No,One Year,No,Credit Card,20,817.95,0,0,1513.6,2331.55,No Churn,NA,TRUE
9720-JJJOR,1,Female,41,No,NA,Yes,No,0,1,United States,California,Calpine,96124,"39.672813, -120.456699",39.672813,-120.456699,1653,322,NA,1,Q3,Yes,8,68,NA,Yes,17.12,Yes,No,None,0,No,No,No,NA,No,No,No,No,Two Year,No,Credit Card,25.8,1911.5,0,NA,1164.16,3075.66,No Churn,NA,TRUE
8399-YNDCH,1,Male,47,No,No,No,No,0,NA,NA,California,Standish,96128,"40.346634, -120.386422",40.346634,NA,1656,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn,NA,TRUE
2974-GGUXS,1,Male,27,Yes,No,No,No,0,NA,United States,California,Termo,96132,"41.027281, -120.669427",41.027281,NA,1658,72,5,1,NA,No,0,14,None,Yes,9.19,No,No,None,0,NA,No,No,No,NA,No,NA,No,NA,Yes,Bank Withdrawal,20.05,299.3,0,0,128.66,427.96,No Churn,NA,TRUE
6980-CDGFC,NA,Male,34,No,No,Yes,No,0,1,United States,California,Topaz,96133,NA,38.636052,-119.489162,1659,116,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
3916-NRPAP,1,Male,25,NA,No,No,No,0,1,NA,California,Tulelake,NA,"41.813521, -121.492666",41.813521,-121.492666,NA,NA,NA,1,Q3,No,0,NA,None,Yes,5.49,Yes,Yes,DSL,69,NA,NA,Yes,NA,Yes,NA,No,No,One Year,No,Bank Withdrawal,81.25,5567.55,0,40,351.36,5958.91,No Churn,NA,TRUE
3005-NFMTA,1,Female,51,No,No,Yes,Yes,2,NA,United States,California,Kings Beach,96143,"39.246654, -120.029273",NA,-120.029273,1666,4806,5,1,Q3,Yes,4,40,None,Yes,29.42,Yes,Yes,NA,23,No,Yes,Yes,No,Yes,No,No,Yes,NA,Yes,Credit Card,96.35,3915.4,0,0,NA,NA,No Churn,NA,TRUE
9408-HRXRK,1,Male,48,No,No,Yes,No,NA,1,United States,California,NA,96145,"39.178337, -120.162806",39.178337,-120.162806,1667,4002,3,1,Q3,Yes,3,14,NA,Yes,22.14,NA,Yes,DSL,11,No,No,No,Yes,Yes,No,NA,Yes,Month-to-Month,Yes,Credit Card,66.6,979.5,0,0,309.96,1289.46,No Churn,NA,TRUE
2788-CJQAQ,1,Male,NA,Yes,No,Yes,Yes,2,1,United States,California,Los Angeles,90004,"34.076259, -118.310715",34.076259,-118.310715,4,67852,4,NA,Q3,Yes,5,29,Offer C,NA,36.7,Yes,Yes,DSL,69,Yes,No,No,Yes,Yes,No,No,No,One Year,No,NA,69.05,1958.45,0,40,1064.3,3062.75,No Churn,NA,TRUE
1926-QUZNN,1,Male,53,No,No,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Q3,Yes,8,71,Offer A,Yes,NA,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,19.7,1301.1,0,0,1055.06,NA,NA,TRUE,NA
1934-SJVJK,1,Male,34,No,No,No,Yes,2,1,NA,California,Los Angeles,90008,NA,NA,-118.346766,8,30852,NA,1,Q3,No,0,9,Offer E,Yes,27.64,No,Yes,Cable,29,No,Yes,No,No,No,No,NA,NA,Month-to-Month,Yes,Bank Withdrawal,50.1,484.05,0,NA,248.76,732.81,No Churn,NA,TRUE
2782-LFZVW,NA,Female,30,No,No,No,No,0,1,United States,California,Los Angeles,90011,"34.00709, -118.258681",NA,-118.258681,10,101215,4,1,Q3,No,0,48,None,NA,45.51,Yes,NA,DSL,27,NA,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,83.45,3887.85,0,0,2184.48,6072.33,NA,TRUE,NA
8224-UAXBZ,1,NA,63,No,NA,No,No,0,1,United States,California,Los Angeles,90013,"34.044639, -118.240413",34.044639,-118.240413,12,9732,4,1,Q3,No,0,9,NA,Yes,34.79,No,NA,None,NA,NA,NA,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,20.15,238.15,0,0,313.11,551.26,No Churn,NA,TRUE
0804-XBFBV,1,Male,NA,No,No,Yes,Yes,1,NA,United States,California,Los Angeles,90018,"34.028735, -118.317236",34.028735,-118.317236,17,47143,4,1,Q3,Yes,NA,64,None,No,0,No,Yes,DSL,19,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,NA,Bank Withdrawal,NA,3845.45,NA,0,0,3845.45,No Churn,NA,TRUE
0015-UOCOJ,1,Female,29,Yes,No,Yes,No,0,1,United States,NA,Los Angeles,90021,"34.029043, -118.239504",34.029043,NA,20,3012,5,1,Q3,Yes,6,59,None,Yes,31.43,NA,No,NA,0,No,No,No,No,No,No,No,No,NA,No,Credit Card,20.35,1267,0,0,1854.37,3121.37,NA,TRUE,NA
4139-JPIAM,1,Female,20,Yes,No,No,No,NA,1,United States,California,Los Angeles,90022,"34.02381, -118.156582",34.02381,NA,21,68701,3,1,Q3,NA,NA,7,Offer E,Yes,36.49,No,Yes,Fiber Optic,42,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,94.05,633.45,0,0,255.43,NA,No Churn,NA,TRUE
2985-JUUBZ,NA,Male,49,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,Q3,Yes,7,25,Offer C,Yes,NA,Yes,NA,DSL,10,No,No,Yes,No,NA,No,No,Yes,Month-to-Month,NA,Credit Card,55.55,1405.3,0,0,290,1695.3,No Churn,NA,TRUE
5174-RNGBH,1,Female,42,No,No,Yes,Yes,1,NA,United States,California,Los Angeles,90031,"34.085807, -118.206617",34.085807,-118.206617,29,38415,4,1,Q3,Yes,5,10,None,Yes,26.37,Yes,NA,Cable,26,Yes,Yes,No,NA,Yes,No,No,Yes,One Year,No,Bank Withdrawal,70.3,676.15,0,0,263.7,939.85,No Churn,NA,TRUE
6855-VLGOS,NA,Male,36,NA,No,Yes,No,0,NA,NA,California,Los Angeles,90032,"34.078821, -118.177576",34.078821,NA,30,46960,3,1,Q3,Yes,7,69,NA,NA,14.18,No,Yes,DSL,16,Yes,Yes,No,No,No,No,No,Yes,One Year,Yes,Credit Card,53.65,3804.4,0,0,978.42,4782.82,No Churn,NA,TRUE
9767-FFLEM,1,Male,37,No,No,No,No,0,NA,United States,California,Los Angeles,90033,"34.050198, -118.210946",34.050198,-118.210946,31,49431,3,NA,NA,No,0,57,None,Yes,NA,No,NA,None,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,20.75,1118.8,0,0,2207.61,3326.41,NA,TRUE,NA
5443-SCMKX,NA,Male,38,No,NA,Yes,Yes,1,1,United States,California,Los Angeles,90034,"34.030578, -118.399613",34.030578,-118.399613,32,58218,5,1,Q3,Yes,2,NA,None,NA,36.21,No,Yes,Fiber Optic,22,No,Yes,Yes,Yes,Yes,Yes,NA,Yes,One Year,NA,Bank Withdrawal,103.4,5236.4,0,0,1810.5,7046.9,NA,NA,TRUE
9592-ERDKV,1,Male,42,No,No,Yes,Yes,1,1,United States,California,Los Angeles,90035,"34.051809, -118.383843",34.051809,-118.383843,33,27799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
8565-CLBZW,1,Male,28,Yes,No,No,No,0,1,NA,NA,Los Angeles,90037,"34.002642, -118.287596",34.002642,-118.287596,35,56709,4,NA,Q3,No,0,NA,Offer C,Yes,7.55,No,Yes,DSL,71,Yes,Yes,No,Yes,NA,Yes,Yes,Yes,Month-to-Month,NA,Credit Card,79,1902,0,0,188.75,2090.75,No Churn,NA,TRUE
5167-ZFFMM,NA,NA,NA,No,No,Yes,NA,0,1,United States,NA,NA,NA,"34.110845, -118.259595",34.110845,-118.259595,NA,NA,5,NA,Q3,Yes,1,61,None,NA,21.96,Yes,NA,Fiber Optic,NA,No,No,No,No,Yes,NA,Yes,NA,One Year,Yes,Bank Withdrawal,NA,5673.7,0,0,1339.56,7013.26,No Churn,NA,TRUE
6485-QXWWE,1,Female,60,NA,No,No,NA,0,1,United States,California,NA,90040,"33.994524, -118.149953",NA,-118.149953,38,9805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA
2662-NNTDK,1,Male,38,No,No,Yes,Yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn,NA,TRUE
1685-VAYJF,1,Female,21,Yes,No,Yes,Yes,3,1,United States,NA,NA,NA,"34.11572, -118.192754",34.11572,-118.192754,NA,NA,3,1,Q3,NA,10,71,Offer A,Yes,48.76,NA,Yes,Cable,71,Yes,No,Yes,No,Yes,Yes,NA,Yes,Two Year,No,NA,77.55,5574.35,0,0,3461.96,9036.31,NA,NA,TRUE
6127-IYJOZ,1,Female,31,No,No,Yes,Yes,2,1,United States,California,Los Angeles,90043,"33.988543, -118.334081",33.988543,-118.334081,41,44764,NA,1,NA,Yes,10,20,None,Yes,14.79,No,No,NA,0,No,No,No,No,No,NA,No,No,Month-to-Month,No,Credit Card,20.05,406.05,NA,0,295.8,701.85,No Churn,NA,TRUE
