index,id,gender,age,married,num_depen,lat,long,pop,score,num_ref,mult_line,offer,phon_serv,int_serv,int_type,onl_sec,onl_back,dev_prot,premium,str_tv,str_movie,str_music,contract,paperless,payment,tenure_month,month_charge,unlimite,avg_gb,avg_long_dist,t_charge,t_refund,t_extra,t_long_dist,t_revenue,churn,is_test,is_train
5280,2207-NHRJK,Female,47,No,0,34.186211,-117.07683,5395,5,0,No,None,Yes,No,None,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,37,19.8,No,0,30.17,695.05,0,0,1116.29,1811.34,,FALSE,TRUE
5281,7338-ERIVA,Male,19,No,0,34.243088,-116.830015,1834,4,0,No,Offer B,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,55,100.9,Yes,51,42.19,5552.05,0,0,2320.45,7872.5,,TRUE,FALSE
5282,0541-FITGH,Male,55,No,3,33.362575,-117.299644,42239,4,0,No,Offer C,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,33,95.3,Yes,53,10.36,3275.15,0,0,341.88,3617.03,No Churn,FALSE,TRUE
5283,2111-DWYHN,Female,23,No,3,34.486835,-117.362274,63235,,2,No,Offer B,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,46,90.95,No,48,6.26,4236.6,0,50,287.96,4574.56,No Churn,FALSE,TRUE
5284,1763-WQFUK,Female,63,No,3,34.567058,-117.362329,12083,3,0,No,None,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,1,54.5,Yes,,33.21,54.5,0,0,33.21,87.71,No Churn,FALSE,TRUE
5285,6818-WOBHJ,Female,43,Yes,1,,,,3,0,No,None,Yes,Yes,,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,23,,,,,,,,,,,TRUE,FALSE
5286,8313-NDOIA,Male,62,No,1,34.142747,-117.300864,24644,,0,Yes,Offer B,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,61,24.56311475,No,0,32.05,1498.35,0,0,1955.05,3453.4,No Churn,FALSE,TRUE
5287,7426-GSWPO,Male,28,No,0,34.250069,-117.393949,49355,3,0,No,Offer C,Yes,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,26,45.45,Yes,42,29.07,1181.7,0,0,755.82,1988.97,,TRUE,FALSE
5288,5543-QDCRY,Male,47,Yes,0,34.084909,-117.258107,12149,5,0,Yes,Offer B,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,45,107.75,Yes,27,29.81,4882.8,0,0,1341.45,6224.25,No Churn,FALSE,TRUE
5289,1320-HTRDR,Male,23,Yes,2,34.106922,-117.297553,44556,,4,Yes,None,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Two Year,Yes,Credit Card,62,89.1,Yes,73,37.75,5411.65,0,0,2340.5,7752.15,No Churn,FALSE,TRUE
5290,6583-KQJLK,Female,37,No,0,33.994676,-117.372498,18999,5,0,No,None,Yes,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,3,44.75,No,13,34.89,148.05,0,10,104.67,262.72,No Churn,FALSE,TRUE
5291,3205-MXZRA,Male,31,Yes,3,33.9108,-117.398153,46550,3,4,No,Offer A,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,67,103.15,Yes,76,13.26,6895.5,0,0,888.42,7783.92,No Churn,FALSE,TRUE
5292,3724-UCSHY,Female,53,Yes,0,33.930931,-117.361788,42425,3,6,Yes,Offer A,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,One Year,Yes,Credit Card,71,95.65,Yes,10,5.22,6856.95,0,0,370.62,7227.57,No Churn,FALSE,TRUE
5293,5047-LHVLY,Male,50,No,0,33.888323,-117.277533,1005,5,0,No,None,Yes,Yes,,Yes,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,17,,,,,,,,,,No Churn,FALSE,TRUE
5294,3407-JMJQQ,Female,42,Yes,3,33.705836,-117.318204,4546,3,8,No,None,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,11,51,No,57,44.84,581.7,0,60,493.24,1134.94,,FALSE,TRUE
5295,3319-DWOEP,Female,47,Yes,3,33.527605,-116.666551,3745,4,0,No,None,Yes,Yes,,No,No,Yes,No,No,Yes,No,Two Year,Yes,Bank Withdrawal,1,,,,,,,,,,No Churn,FALSE,TRUE
5296,3079-BCHLN,Male,44,Yes,0,,,,3,6,No,Offer C,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,34,19.97058824,No,0,4.42,679,0,0,150.28,829.28,,FALSE,TRUE
5297,7450-NWRTR,Female,45,No,0,33.644585,-116.871544,39264,3,0,No,None,Yes,Yes,,Yes,Yes,Yes,No,No,Yes,No,Two Year,Yes,Credit Card,64,,,,,,,,,,No Churn,FALSE,TRUE
5298,3374-TTZTK,Male,24,Yes,0,33.734933,-117.044145,25694,4,5,Yes,None,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,64,70.15,Yes,26,32.93,4480.7,0,0,2107.52,6588.22,No Churn,FALSE,TRUE
5299,5198-HQAEN,Male,29,No,0,33.755039,-116.741796,3588,3,0,No,Offer C,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,25,20.75,No,0,29.38,499.4,0,0,734.5,1233.9,,FALSE,TRUE
5300,8563-IIOXK,Female,30,No,0,,,,4,0,No,Offer C,Yes,Yes,Cable,No,Yes,Yes,No,No,No,No,One Year,Yes,Credit Card,26,59.73846154,Yes,71,35.75,1553.2,0,0,929.5,2482.7,No Churn,FALSE,TRUE
5301,5482-NUPNA,Female,52,No,0,33.907361,-117.109972,12743,,0,Yes,None,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,One Year,No,Bank Withdrawal,53,98.6,,12,29.39,5311.85,0,0,1557.67,6869.52,No Churn,FALSE,TRUE
5302,2038-YSEZE,Male,59,Yes,0,33.638645,-116.55783,1500,,0,No,None,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,No,Month-to-Month,No,Credit Card,33,,Yes,,17.63,,0,0,581.79,,,FALSE,TRUE
5303,9548-ZMVTX,Female,25,No,0,,,,,0,Yes,Offer C,Yes,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,27,74.2,Yes,82,17.59333333,1993.25,0,0,475.02,2468.27,No Churn,FALSE,TRUE
5304,8544-GOQSH,Male,51,Yes,3,33.82769,-117.102244,7344,3,0,Yes,None,Yes,No,,No,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card,16,,No,,,,,,,,,TRUE,FALSE
5305,1150-FTQGN,Male,63,Yes,1,33.787298,-117.320676,36817,3,2,No,None,Yes,Yes,Cable,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,20,49.6,Yes,10,13.18,939.8,0,0,263.6,1203.4,,TRUE,FALSE
5306,7054-DMVAS,Female,44,No,0,33.828289,-117.201666,26357,3,0,Yes,Offer E,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,1,84.6,No,11,7.34,84.6,0,0,7.34,91.94,,TRUE,FALSE
5307,1022-RKXDR,Female,45,Yes,3,33.653338,-117.178271,14068,,0,No,None,Yes,Yes,,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,47,,,,,,,,,,,TRUE,FALSE
5308,6116-RFVHN,Male,26,Yes,0,33.739412,-117.173334,8692,3,0,Yes,None,Yes,Yes,,No,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Mailed Check,10,,,,,,,,,,No Churn,FALSE,TRUE
5309,1635-FJFCC,Female,63,No,0,33.707483,-117.200006,18161,3,0,No,Offer E,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,9,69.05,Yes,5,29.87,651.5,0,0,268.83,920.33,,TRUE,FALSE
5310,5712-VBOXD,Female,47,No,0,33.69887,-117.25071,13151,3,0,No,None,Yes,Yes,,No,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,69,,,,,,,,,,No Churn,FALSE,TRUE
5311,5310-NOOVA,Male,55,Yes,1,33.617108,-117.253349,19368,4,0,Yes,Offer A,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,69,99.35,Yes,21,8.46,6856.45,0,0,583.74,7440.19,No Churn,FALSE,TRUE
5312,0447-BEMNG,Male,47,No,0,,,,3,0,No,Offer E,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,1,50.75,Yes,20,45.77,50.75,0,0,45.77,96.52,,FALSE,TRUE
5313,5445-PZWGX,Male,60,No,0,33.720359,-117.733655,2762,3,0,Yes,None,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,54,87.1,No,26,18.54,4735.2,0,80,1001.16,5816.36,No Churn,FALSE,TRUE
5314,9209-NWPGU,Female,49,No,1,33.698728,-117.67768,10936,3,0,No,None,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,11,25.2,Yes,19,0,321.05,0,0,0,321.05,No Churn,FALSE,TRUE
5315,9391-YZEJW,Male,22,No,0,33.643095,-117.810896,41062,3,0,No,None,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,6,55.7,Yes,41,3.16,335.65,0,0,18.96,354.61,No Churn,FALSE,TRUE
5316,4323-OHFOW,Male,28,No,0,,,,3,0,No,None,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,22,65.35,Yes,42,16.16,1424.4,0,0,355.52,1763.76,,FALSE,TRUE
5317,3002-WQZWT,Female,25,Yes,3,33.667145,-117.732135,6301,4,9,Yes,None,Yes,No,DSL,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,65,25.3,No,0,34.03,1748.55,0,0,2211.95,3960.5,,FALSE,TRUE
5318,8976-OQHGT,Male,60,Yes,2,33.678591,-117.905471,48207,,2,Yes,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,43,24.25,No,0,2.81,1077.95,0,0,120.83,1198.78,,FALSE,TRUE
5319,2519-LBNQL,Male,47,Yes,2,33.666301,-117.969501,56517,3,0,Yes,None,Yes,No,,No,No,No,Yes,Yes,No,No,Two Year,Yes,Credit Card,35,,No,,,,,,,,,TRUE,FALSE
5320,0219-QAERP,Male,48,No,0,33.723579,-118.005441,58764,4,0,No,None,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,17,25.1,Yes,11,0,382.8,0,0,0,382.8,,TRUE,FALSE
5321,6688-UZPWD,Male,24,No,2,33.721917,-118.043237,32304,,4,No,Offer C,Yes,No,None,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,35,20.05,No,,41.02,746.75,0,0,1435.7,2182.45,No Churn,FALSE,TRUE
5322,5095-AESKG,Female,48,Yes,1,33.606899,-117.717854,48273,4,4,No,None,No,Yes,DSL,No,No,No,Yes,No,No,No,One Year,No,Credit Card,12,30.25,Yes,22,0,368.85,0,0,0,368.85,No Churn,FALSE,TRUE
5323,6723-CEGQI,Male,63,No,0,33.744439,-117.98588,8660,5,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,1,20.2,No,0,13.08,20.2,0,0,13.08,33.28,,TRUE,FALSE
5324,3798-EPWRR,Female,57,No,0,33.571259,-117.731917,41237,3,0,No,Offer C,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,No,Two Year,Yes,Bank Withdrawal,28,59.09642857,Yes,11,11.32,1654.7,0,0,316.96,1971.66,No Churn,FALSE,TRUE
5325,3865-YIOTT,Female,61,Yes,0,33.603282,-117.821841,5597,4,0,Yes,None,Yes,Yes,,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,4,,,,,,,,,,,FALSE,TRUE
5326,3507-GASNP,Male,61,Yes,0,33.601309,-117.902304,4242,,0,No,None,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,18,101.3,,20,7.56,1794.65,0,0,136.08,1930.73,,FALSE,TRUE
5327,2074-GUHPQ,Male,46,Yes,0,33.606336,-117.893042,3124,,1,No,Offer A,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,70,75.56857143,Yes,18,,5289.8,0,0,,6568,,FALSE,TRUE
5328,4763-PGDPO,Female,51,Yes,3,33.62251,-117.927024,22133,5,1,Yes,None,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,9,55.68888889,Yes,22,23.36,501.2,0,0,210.24,711.44,,TRUE,FALSE
5329,9194-GFVOI,Female,47,No,0,33.4725,-117.584273,15297,3,0,No,None,Yes,Yes,Cable,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,1,48.45,Yes,21,16.42,48.45,0,0,16.42,64.87,No Churn,FALSE,TRUE
5330,6350-XFYGW,Female,20,Yes,3,33.521447,-117.602555,34321,5,5,No,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,18,19.35,No,0,20,309.25,0,0,360,669.25,,TRUE,FALSE
5331,6778-EICRF,Female,19,Yes,0,,,,,0,No,None,Yes,Yes,,No,No,No,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,25,,,,,,,,,,,TRUE,FALSE
5332,9593-CVZKR,Male,60,No,0,33.611945,-117.665867,46371,3,0,No,None,Yes,Yes,Cable,No,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,59,64.65,Yes,18,16.8,3735.45,0,0,991.2,4726.65,No Churn,FALSE,TRUE
5333,8690-UPCZI,Female,19,Yes,0,33.569186,-117.640055,350,3,8,No,None,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,7,69.2,Yes,73,41.22,477.55,0,0,288.54,766.09,No Churn,FALSE,TRUE
5334,7854-EDSSA,Male,21,Yes,1,,,,3,1,No,None,Yes,Yes,Cable,Yes,No,No,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,45,56.74888889,Yes,,45.21,2553.7,0,0,2034.45,4588.15,,TRUE,FALSE
5335,1813-JLKWR,Female,40,Yes,2,,,,3,2,Yes,None,Yes,No,None,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,54,24.75,No,0,28.87,1342.15,0,0,1558.98,2901.13,,TRUE,FALSE
5336,3186-BAXNB,Male,40,Yes,3,33.719869,-117.907063,91188,5,1,Yes,None,Yes,No,None,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,51,23.95,No,0,42.55,1216.35,0,0,2170.05,3386.4,No Churn,FALSE,TRUE
5337,5135-RDDQL,Male,39,Yes,0,,,,3,0,No,None,Yes,No,,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,2,,No,,,,,,,,No Churn,FALSE,TRUE
5338,2452-SNHFZ,Male,19,No,0,33.714829,-117.872941,62634,5,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,2,20.05,No,0,40.28,42.7,0,0,80.56,123.26,No Churn,FALSE,TRUE
5339,1599-MMYRQ,Female,49,No,0,33.712036,-117.950113,54548,4,0,Yes,Offer A,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,One Year,Yes,Bank Withdrawal,66,92.15,Yes,28,19.68,6056.9,0,0,1298.88,7355.78,No Churn,FALSE,TRUE
5340,8295-KMENE,Male,39,Yes,2,33.735802,-117.818805,55062,3,1,No,Offer A,No,Yes,DSL,Yes,Yes,No,No,Yes,No,No,One Year,No,Credit Card,68,44.8,Yes,19,0,2983.65,0,0,0,2983.65,No Churn,FALSE,TRUE
5341,7359-PTSXY,Female,52,No,0,33.738543,-117.785046,17494,5,0,No,None,Yes,Yes,,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,11,,,,,,,,,,No Churn,FALSE,TRUE
5342,5345-BMKWB,Female,61,No,2,33.807864,-117.923782,45086,3,0,Yes,Offer D,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,21,83.2,Yes,24,13.39,1747.2,0,0,281.19,2028.39,No Churn,FALSE,TRUE
5343,0731-EBJQB,Female,37,Yes,3,33.818,-117.974404,81333,3,1,Yes,None,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,55,85.1,Yes,52,176.2227273,4657.95,0,0,9692.25,5119.4,No Churn,FALSE,TRUE
5344,2834-JKOOW,Female,41,Yes,0,33.879983,-117.895482,34592,5,1,Yes,Offer A,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,67,86.15,Yes,23,3.2,5883.85,0,0,214.4,6098.25,No Churn,FALSE,TRUE
5345,4670-TABXH,Male,50,No,0,33.787165,-117.931889,50641,4,0,No,None,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Credit Card,4,42.4,Yes,23,0,146.4,0,0,0,146.4,No Churn,FALSE,TRUE
5346,5129-JLPIS,Male,36,Yes,0,33.764018,-117.931507,43491,4,1,No,Offer A,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,70,24.25,No,0,28.54,1724.15,0,0,1997.8,3721.95,No Churn,FALSE,TRUE
5347,7508-SMHXL,Male,46,No,0,33.925833,-117.559639,22443,4,0,No,None,Yes,Yes,,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,36,,,,,,,,,,No Churn,FALSE,TRUE
5348,5651-WYIPH,Male,50,Yes,2,33.817473,-117.810462,5935,,1,Yes,Offer D,Yes,No,None,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,22,20.25,No,0,37.7,488.25,0,0,829.4,1317.65,No Churn,FALSE,TRUE
5349,5405-ZMYXQ,Female,25,No,0,,,,5,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,63,20.6,No,,16.57,1298.7,0,0,1043.91,2342.61,No Churn,FALSE,TRUE
5350,6563-VRERX,Female,38,Yes,2,33.81859,-117.821288,40915,4,1,No,Offer A,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,70,19.8,No,0,48.44,1378.75,0,0,3390.8,4769.55,No Churn,FALSE,TRUE
5351,3249-VHRIP,Female,25,No,0,33.792791,-117.789749,37916,3,0,Yes,None,Yes,Yes,,No,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,43,,,,,,,,,,No Churn,FALSE,TRUE
5352,4704-ERYFC,Female,61,Yes,2,33.881158,-117.854783,48170,3,1,Yes,Offer A,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,72,116.4,Yes,20,28.86,8543.25,0,0,2077.92,10621.17,,TRUE,FALSE
5353,0547-HURJB,Female,27,No,0,33.893823,-117.531446,44875,3,0,No,None,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,13,31.65,Yes,27,0,389.95,0,0,0,389.95,No Churn,FALSE,TRUE
5354,2211-RMNHO,Male,63,Yes,0,33.918043,-117.617809,16998,3,1,No,None,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,61,94.15,,2,17.73,5731.85,0,0,1081.53,6813.38,,FALSE,TRUE
5355,6682-VCIXC,Male,50,No,0,33.833686,-117.513063,21911,5,0,Yes,Offer E,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,1,20.65,No,,1.47,20.65,0,0,1.47,22.12,No Churn,FALSE,TRUE
5356,7964-ZRKKG,Female,35,No,0,33.762351,-117.488725,13188,4,0,No,Offer E,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,4,20.15,No,0,32.54,84.5,0,0,130.16,214.66,No Churn,FALSE,TRUE
5357,3096-GKWEB,Male,62,Yes,0,34.360261,-119.306383,32899,5,5,Yes,Offer A,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,72,82.15,Yes,5,22.01,5784.3,0,0,1584.72,7369.02,,FALSE,TRUE
5358,9743-DQKQW,Female,46,Yes,0,,,,3,10,Yes,Offer B,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,No,Credit Card,44,95.1,Yes,6,32.72,4060.55,0,0,1439.68,5500.23,,TRUE,FALSE
5359,4897-QSUYC,Female,40,Yes,1,34.205504,-118.993111,24945,3,0,No,None,No,Yes,,No,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,70,,,,,,,,,,No Churn,FALSE,TRUE
5360,4006-HKYHO,Male,36,Yes,0,34.441398,-119.513163,17409,5,7,Yes,Offer B,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,61,80.5704918,No,5,27.88,4914.8,0,70,1700.68,6685.48,No Churn,FALSE,TRUE
5361,1431-AIDJQ,Female,34,No,0,34.408161,-118.865111,16013,3,9,Yes,Offer A,Yes,Yes,Cable,Yes,No,Yes,No,No,Yes,No,Two Year,Yes,Credit Card,70,75.94,Yes,5,8.28,5315.8,0,0,579.6,5895.4,No Churn,FALSE,TRUE
5362,8929-KSWIH,Female,52,No,0,34.404544,-119.302118,6503,,0,No,Offer B,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,41,20.45,No,0,15.48,775.6,0,0,634.68,1410.28,No Churn,FALSE,TRUE
5363,1552-TKMXS,Male,24,Yes,1,34.581308,-118.931948,21633,4,2,Yes,Offer A,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,One Year,No,Bank Withdrawal,70,77.79928571,Yes,59,35.9,5445.95,0,0,,7958.95,,TRUE,FALSE
5364,6635-MYYYZ,Male,34,No,0,34.156629,-119.117218,77791,4,0,No,Offer B,Yes,No,None,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,51,19.1,No,0,29.33,1007.8,0,0,1495.83,2503.63,No Churn,FALSE,TRUE
5365,7025-IWFHT,Male,43,No,0,34.110124,-119.100972,25634,,0,No,Offer B,Yes,No,None,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,48,20.92708333,No,0,11.02,1004.5,0,0,528.96,1533.46,,FALSE,TRUE
5366,4718-WXBGI,Male,54,No,0,34.296813,-118.685703,49027,3,0,Yes,Offer B,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,48,24.646875,No,0,30.82,1183.05,0,0,1479.36,2662.41,,TRUE,FALSE
5367,2894-QOJRX,Male,36,Yes,0,34.419203,-119.710008,31727,,0,No,None,Yes,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,27,19.15,No,0,20.18,501.35,0,0,544.86,1046.21,,FALSE,TRUE
5368,4881-GQJTW,Male,56,No,0,,,,5,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,13,19.75,No,0,10.11,265.75,0,0,131.43,397.18,No Churn,FALSE,TRUE
5369,0839-JTCUD,Male,41,Yes,0,34.489983,-120.091246,49975,3,2,No,None,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card,31,75.5,Yes,15,27.37,2424.45,0,0,848.47,3272.92,No Churn,FALSE,TRUE
5370,4612-THJBS,Female,58,No,0,,,,5,0,No,None,Yes,No,,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,4,,No,,,,,,,,,FALSE,TRUE
5371,6834-NXDCA,Female,42,No,0,,,,3,0,No,Offer B,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,65,26.5,No,0,33.71,1698.55,0,0,2191.15,3889.7,No Churn,FALSE,TRUE
5372,4293-ETKAP,Female,31,Yes,1,35.523991,-118.400432,1954,,0,No,Offer B,Yes,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,55,19.15,No,,27.7,998.1,0,0,1523.5,2521.6,,TRUE,FALSE
5373,0696-UKTOX,Male,26,No,0,35.772244,-119.209689,37280,5,0,No,Offer D,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,17,70.8,Yes,52,35.88,1207,0,0,609.96,1816.96,No Churn,FALSE,TRUE
5374,3258-SANFR,Female,47,No,2,,,,,0,No,Offer D,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,No,One Year,No,Credit Card,15,55.2,No,11,1.63,864.55,0,80,24.45,969,No Churn,FALSE,TRUE
5375,9845-QOMAD,Female,51,Yes,1,34.907911,-119.234281,1526,3,0,No,None,Yes,Yes,,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,60,,,,,,,,,,,TRUE,FALSE
5376,9798-OPFEM,Female,47,Yes,1,36.29223,-119.622676,53204,,2,Yes,Offer A,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Bank Withdrawal,72,70.45,Yes,19,6.85,5072.4,0,0,493.2,5658.9,,FALSE,TRUE
5377,0913-XWSCN,Male,27,Yes,1,36.217864,-120.080117,6918,3,1,Yes,None,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,One Year,Yes,Credit Card,68,85.5,Yes,,29.67,5696.6,0,0,2017.56,7714.16,No Churn,FALSE,TRUE
5378,9342-VNIMQ,Female,30,Yes,3,35.852892,-118.397782,1873,,0,No,None,Yes,No,,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,4,,No,,,,,,,,No Churn,FALSE,TRUE
5379,7854-EKTJL,Male,35,No,0,35.996923,-120.000951,1809,3,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,2,20.75,No,,27.67,44.2,0,0,55.34,99.54,,FALSE,TRUE
5380,9625-QSTYE,Male,43,Yes,0,35.607875,-118.466318,5564,,0,Yes,None,Yes,Yes,,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Credit Card,57,,,,,,,,,,,TRUE,FALSE
5381,3090-LETTY,Female,58,Yes,0,36.444232,-119.718285,2900,,4,Yes,None,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,72,104.8,Yes,15,40.49,7545.6,0,0,2915.28,10385.38,No Churn,FALSE,TRUE
5382,2725-TTRIQ,Male,26,No,0,36.303666,-119.825657,30419,5,0,No,Offer B,Yes,Yes,DSL,No,No,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,40,51.1,Yes,73,34.49,2092.9,0,0,1379.6,3472.5,No Churn,FALSE,TRUE
5383,7703-ZEKEF,Female,28,No,2,35.637715,-119.893068,2502,3,0,No,Offer D,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,22,21.35681818,No,0,43.97,469.85,0,0,967.34,1437.19,No Churn,FALSE,TRUE
