gender,age,married,num_depen,lat,long,pop,score,num_ref,mult_line,offer,phon_serv,int_serv,int_type,onl_sec,onl_back,dev_prot,premium,str_tv,str_movie,str_music,contract,paperless,payment,tenure_month,month_charge,unlimite,avg_gb,avg_long_dist,t_charge,t_refund,t_extra,t_long_dist,t_revenue,churn
Female,63,No,3,34.567058,-117.362329,12083,3,0,No,None,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,1,54.5,Yes,0,33.21,54.5,0,0,33.21,87.71,0
Male,62,No,1,34.142747,-117.300864,24644,3,0,Yes,Offer B,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,61,24.56311475,No,0,32.05,1498.35,0,0,1955.05,3453.4,0
Male,47,Yes,0,34.084909,-117.258107,12149,5,0,Yes,Offer B,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,45,107.75,Yes,27,29.81,4882.8,0,0,1341.45,6224.25,0
Male,23,Yes,2,34.106922,-117.297553,44556,5,4,Yes,None,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Two Year,Yes,Credit Card,62,89.1,Yes,73,37.75,5411.65,0,0,2340.5,7752.15,0
Female,37,No,0,33.994676,-117.372498,18999,5,0,No,None,Yes,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,3,44.75,No,13,34.89,148.05,0,10,104.67,262.72,0
Male,31,Yes,3,33.9108,-117.398153,46550,3,4,No,Offer A,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,67,103.15,Yes,76,13.26,6895.5,0,0,888.42,7783.92,0
Female,53,Yes,0,33.930931,-117.361788,42425,3,6,Yes,Offer A,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,No,No,One Year,Yes,Credit Card,71,95.65,Yes,10,5.22,6856.95,0,0,370.62,7227.57,0
Male,50,No,0,33.888323,-117.277533,1005,5,0,No,None,Yes,Yes,DSL,Yes,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,17,51,No,57,44.84,581.7,0,60,493.24,1134.94,0
Female,47,Yes,3,33.527605,-116.666551,3745,4,0,No,None,Yes,Yes,None,No,No,Yes,No,No,Yes,No,Two Year,Yes,Bank Withdrawal,1,19.97058824,No,0,4.42,679,0,0,150.28,829.28,0
Female,45,No,0,33.644585,-116.871544,39264,3,0,No,None,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,No,Two Year,Yes,Credit Card,64,70.15,Yes,26,32.93,4480.7,0,0,2107.52,6588.22,0
Male,24,Yes,0,33.734933,-117.044145,25694,4,5,Yes,None,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,One Year,Yes,Credit Card,64,70.15,Yes,26,32.93,4480.7,0,0,2107.52,6588.22,0
Female,30,No,0,33.907361,-117.109972,12743,4,0,No,Offer C,Yes,Yes,Cable,No,Yes,Yes,No,No,No,No,One Year,Yes,Credit Card,26,59.73846154,Yes,71,35.75,1553.2,0,0,929.5,2482.7,0
Female,52,No,0,33.907361,-117.109972,12743,3,0,Yes,None,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,One Year,No,Bank Withdrawal,53,98.6,Yes,12,29.39,5311.85,0,0,1557.67,6869.52,0
Female,25,No,0,33.82769,-117.102244,7344,3,0,Yes,Offer C,Yes,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,27,74.2,Yes,82,17.59333333,1993.25,0,0,475.02,2468.27,0
Male,26,Yes,0,33.739412,-117.173334,8692,3,0,Yes,None,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Mailed Check,10,69.05,Yes,5,29.87,651.5,0,0,268.83,920.33,0
Female,47,No,0,33.69887,-117.25071,13151,3,0,No,None,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,69,99.35,Yes,21,8.46,6856.45,0,0,583.74,7440.19,0
Male,55,Yes,1,33.617108,-117.253349,19368,4,0,Yes,Offer A,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,69,99.35,Yes,21,8.46,6856.45,0,0,583.74,7440.19,0
Male,60,No,0,33.720359,-117.733655,2762,3,0,Yes,None,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,54,87.1,No,26,18.54,4735.2,0,80,1001.16,5816.36,0
Female,49,No,1,33.698728,-117.67768,10936,3,0,No,None,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,11,25.2,Yes,19,0,321.05,0,0,0,321.05,0
Male,22,No,0,33.643095,-117.810896,41062,3,0,No,None,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,6,55.7,Yes,41,3.16,335.65,0,0,18.96,354.61,0
Male,24,No,2,33.721917,-118.043237,32304,4,4,No,Offer C,Yes,No,None,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,35,20.05,No,22,41.02,746.75,0,0,1435.7,2182.45,0
Female,48,Yes,1,33.606899,-117.717854,48273,4,4,No,None,No,Yes,DSL,No,No,No,Yes,No,No,No,One Year,No,Credit Card,12,30.25,Yes,22,0,368.85,0,0,0,368.85,0
Female,57,No,0,33.571259,-117.731917,41237,3,0,No,Offer C,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,No,Two Year,Yes,Bank Withdrawal,28,59.09642857,Yes,11,11.32,1654.7,0,0,316.96,1971.66,0
Female,47,No,0,33.4725,-117.584273,15297,3,0,No,None,Yes,Yes,Cable,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,1,48.45,Yes,21,16.42,48.45,0,0,16.42,64.87,0
Male,60,No,0,33.611945,-117.665867,46371,3,0,No,None,Yes,Yes,Cable,No,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,59,64.65,Yes,18,16.8,3735.45,0,0,991.2,4726.65,0
Female,19,Yes,0,33.569186,-117.640055,350,3,8,No,None,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,7,69.2,Yes,73,41.22,477.55,0,0,288.54,766.09,0
Male,40,Yes,3,33.719869,-117.907063,91188,5,1,Yes,None,Yes,No,None,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,51,23.95,No,0,42.55,1216.35,0,0,2170.05,3386.4,0
Male,39,Yes,0,33.714829,-117.872941,62634,3,0,No,None,Yes,No,None,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,2,20.05,No,0,40.28,42.7,0,0,80.56,123.26,0
Male,19,No,0,33.714829,-117.872941,62634,5,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,2,20.05,No,0,40.28,42.7,0,0,80.56,123.26,0
Female,49,No,0,33.712036,-117.950113,54548,4,0,Yes,Offer A,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,One Year,Yes,Bank Withdrawal,66,92.15,Yes,28,19.68,6056.9,0,0,1298.88,7355.78,0
Male,39,Yes,2,33.735802,-117.818805,55062,3,1,No,Offer A,No,Yes,DSL,Yes,Yes,No,No,Yes,No,No,One Year,No,Credit Card,68,44.8,Yes,19,0,2983.65,0,0,0,2983.65,0
Female,52,No,0,33.738543,-117.785046,17494,5,0,No,None,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,11,83.2,Yes,24,13.39,1747.2,0,0,281.19,2028.39,0
Female,61,No,2,33.807864,-117.923782,45086,3,0,Yes,Offer D,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,21,83.2,Yes,24,13.39,1747.2,0,0,281.19,2028.39,0
Female,37,Yes,3,33.818,-117.974404,81333,3,1,Yes,None,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,55,85.1,Yes,52,176.2227273,4657.95,0,0,9692.25,5119.4,0
Female,41,Yes,0,33.879983,-117.895482,34592,5,1,Yes,Offer A,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,No,Bank Withdrawal,67,86.15,Yes,23,3.2,5883.85,0,0,214.4,6098.25,0
Male,50,No,0,33.787165,-117.931889,50641,4,0,No,None,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,Month-to-Month,No,Credit Card,4,42.4,Yes,23,0,146.4,0,0,0,146.4,0
Male,36,Yes,0,33.764018,-117.931507,43491,4,1,No,Offer A,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,70,24.25,No,0,28.54,1724.15,0,0,1997.8,3721.95,0
Male,46,No,0,33.925833,-117.559639,22443,4,0,No,None,Yes,Yes,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,36,20.25,No,0,37.7,488.25,0,0,829.4,1317.65,0
Male,50,Yes,2,33.817473,-117.810462,5935,5,1,Yes,Offer D,Yes,No,None,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,22,20.25,No,0,37.7,488.25,0,0,829.4,1317.65,0
Female,25,No,0,33.81859,-117.821288,40915,5,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,63,20.6,No,0,16.57,1298.7,0,0,1043.91,2342.61,0
Female,38,Yes,2,33.81859,-117.821288,40915,4,1,No,Offer A,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,70,19.8,No,0,48.44,1378.75,0,0,3390.8,4769.55,0
Female,25,No,0,33.792791,-117.789749,37916,3,0,Yes,None,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,43,116.4,Yes,20,28.86,8543.25,0,0,2077.92,10621.17,0
Female,27,No,0,33.893823,-117.531446,44875,3,0,No,None,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,13,31.65,Yes,27,0,389.95,0,0,0,389.95,0
Male,50,No,0,33.833686,-117.513063,21911,5,0,Yes,Offer E,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,1,20.65,No,0,1.47,20.65,0,0,1.47,22.12,0
Female,35,No,0,33.762351,-117.488725,13188,4,0,No,Offer E,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,4,20.15,No,0,32.54,84.5,0,0,130.16,214.66,0
Female,40,Yes,1,34.205504,-118.993111,24945,3,0,No,None,No,Yes,DSL,No,No,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,70,80.5704918,No,5,27.88,4914.8,0,70,1700.68,6685.48,0
Male,36,Yes,0,34.441398,-119.513163,17409,5,7,Yes,Offer B,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,61,80.5704918,No,5,27.88,4914.8,0,70,1700.68,6685.48,0
Female,34,No,0,34.408161,-118.865111,16013,3,9,Yes,Offer A,Yes,Yes,Cable,Yes,No,Yes,No,No,Yes,No,Two Year,Yes,Credit Card,70,75.94,Yes,5,8.28,5315.8,0,0,579.6,5895.4,0
Female,52,No,0,34.404544,-119.302118,6503,4,0,No,Offer B,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,41,20.45,No,0,15.48,775.6,0,0,634.68,1410.28,0
Male,34,No,0,34.156629,-119.117218,77791,4,0,No,Offer B,Yes,No,None,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,51,19.1,No,0,29.33,1007.8,0,0,1495.83,2503.63,0
Male,56,No,0,34.489983,-120.091246,49975,5,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,13,19.75,No,0,10.11,265.75,0,0,131.43,397.18,0
Male,41,Yes,0,34.489983,-120.091246,49975,3,2,No,None,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,One Year,Yes,Credit Card,31,75.5,Yes,15,27.37,2424.45,0,0,848.47,3272.92,0
Female,42,No,0,35.523991,-118.400432,1954,3,0,No,Offer B,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,65,26.5,No,0,33.71,1698.55,0,0,2191.15,3889.7,0
Male,26,No,0,35.772244,-119.209689,37280,5,0,No,Offer D,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,17,70.8,Yes,52,35.88,1207,0,0,609.96,1816.96,0
Female,47,No,2,34.907911,-119.234281,1526,3,0,No,Offer D,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,No,One Year,No,Credit Card,15,55.2,No,11,1.63,864.55,0,80,24.45,969,0
Male,27,Yes,1,36.217864,-120.080117,6918,3,1,Yes,None,Yes,Yes,Fiber Optic,Yes,Yes,No,No,No,No,No,One Year,Yes,Credit Card,68,85.5,Yes,15,29.67,5696.6,0,0,2017.56,7714.16,0
Female,30,Yes,3,35.852892,-118.397782,1873,3,0,No,None,Yes,No,None,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,4,20.75,No,15,27.67,44.2,0,0,55.34,99.54,0
Female,58,Yes,0,36.444232,-119.718285,2900,5,4,Yes,None,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,72,104.8,Yes,15,40.49,7545.6,0,0,2915.28,10385.38,0
Male,26,No,0,36.303666,-119.825657,30419,5,0,No,Offer B,Yes,Yes,DSL,No,No,No,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,40,51.1,Yes,73,34.49,2092.9,0,0,1379.6,3472.5,0
Female,28,No,2,35.637715,-119.893068,2502,3,0,No,Offer D,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,22,21.35681818,No,0,43.97,469.85,0,0,967.34,1437.19,0
Male,47,Yes,0,35.957019,-119.330928,4198,4,1,No,Offer E,No,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,3,25,Yes,12,0,78.25,0,0,0,78.25,0
Male,58,No,0,36.008958,-118.891593,65566,4,0,No,Offer B,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,58,20.3,No,0,29.25,1131.5,0,0,1696.5,2828,0
Male,21,No,3,36.527243,-118.594938,56,3,0,Yes,Offer E,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,6,26.35,No,0,38.28,184.05,0,0,229.68,413.73,0
Female,38,No,0,36.413433,-118.854708,2318,3,0,No,None,Yes,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,20,19.5,No,0,38.74,403.15,0,0,774.8,1177.95,0
Female,29,Yes,0,35.652242,-119.4464,22760,3,7,No,Offer B,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,46,69.1,Yes,53,31.88,3168,0,0,1466.48,4634.48,0
Male,60,Yes,2,36.464635,-119.094348,8870,3,5,No,None,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,One Year,No,Bank Withdrawal,39,59.8,No,13,13.8,2343.85,0,140,538.2,3022.05,0
Male,22,No,0,35.339796,-119.023552,44588,4,0,No,Offer B,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,65,25.1,No,0,20.43,1725,0,0,1327.95,3052.95,0
Male,47,No,0,35.391733,-118.984109,35643,4,0,No,Offer E,Yes,Yes,DSL,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,1,49.75,Yes,16,41.79,49.75,0,0,41.79,91.54,0
Male,54,Yes,0,35.280113,-118.962329,59195,5,7,Yes,None,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,24,93,No,20,46.91,2248.05,0,40,1125.84,3413.89,0
Male,24,No,0,35.559617,-118.925185,44915,3,0,Yes,Offer B,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,63,71.9,Yes,85,42.59,4479.2,0,0,2683.17,7162.37,0
Male,59,No,0,35.279984,-120.824288,14859,4,0,No,None,No,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,34,25.05,Yes,28,0,851.7,0,0,0,852.7,0
Female,47,Yes,0,34.631362,-120.238218,4644,4,1,Yes,Offer B,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,61,25.3,No,0,40.37,1543.3,0,11.6,2462.57,4017.47,0
Female,47,Yes,0,35.591387,-121.032256,6526,4,0,Yes,None,Yes,Yes,None,No,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,57,29.45,No,0,23.04,117.8,0,0,92.16,209.96,0
Male,47,No,0,34.866032,-120.536546,210,3,0,No,None,Yes,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,4,29.45,No,0,23.04,117.8,0,0,92.16,209.96,0
Female,28,Yes,2,35.511833,-120.918713,3220,5,3,No,Offer B,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Two Year,Yes,Bank Withdrawal,64,49.85,No,59,0,3210.35,0,0,0,3210.35,0
Male,43,No,0,34.936,-120.594655,5726,4,0,No,None,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,3,69.6,No,16,28.97,207.4,0,20,86.91,314.31,0
Male,24,Yes,1,35.886767,-120.608661,2666,3,5,No,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,41,20,No,0,16.02,879.8,0,0,656.82,1536.62,0
Male,58,No,0,35.666886,-119.186717,10781,3,0,No,None,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,5,74.65,Yes,16,32.81,383.65,0,0,164.05,547.7,0
Male,43,No,0,35.303926,-120.256567,2687,4,0,Yes,None,Yes,Yes,None,No,No,No,No,No,Yes,No,Two Year,No,Credit Card,61,19.95,No,0,6.86,68.2,0,0,27.44,95.64,0
Female,42,Yes,0,34.630356,-120.032564,5710,3,7,No,None,Yes,Yes,DSL,No,No,No,Yes,No,No,No,One Year,Yes,Credit Card,33,51.45,Yes,9,48.09,1758.9,0,0,1586.97,3345.87,0
Male,41,No,0,35.151491,-117.927597,8316,3,0,No,None,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Month-to-Month,No,Bank Withdrawal,15,85.3,Yes,18,27.3,1219.85,0,0,409.5,1629.35,0
Male,40,No,0,38.184583,-119.286558,826,3,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,1,19.65,No,0,16.91,19.65,0,0,16.91,36.56,0
Female,47,No,0,36.869584,-118.189241,734,4,0,No,None,Yes,No,None,No,No,No,No,No,No,No,One Year,No,Credit Card,12,19.3,No,0,41.78,228.75,0,0,501.36,730.11,0
Female,41,No,0,33.507255,-117.029473,46171,4,2,Yes,None,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,70,110.5,Yes,0,248.4485714,7752.05,0,0,17391.4,9749.85,0
Female,38,No,0,37.730269,-119.055813,618,3,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,23,20.3,No,0,16.26,470.6,0,0,373.98,844.58,0
Male,22,No,1,34.727529,-118.153098,35109,3,0,No,Offer E,Yes,Yes,Cable,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,2,55.3,Yes,59,43.93,108.65,0,0,87.86,196.51,0
Female,43,Yes,3,37.890145,-119.184087,504,5,5,No,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,24,19.7,No,28,46.3,494.05,0,0,1111.2,1605.25,0
Female,44,No,0,34.505273,-117.955054,11198,3,0,Yes,None,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,32,104.05,Yes,28,14.21,3416.85,0,0,454.72,3871.57,0
Male,52,No,0,37.550074,-118.837167,8217,5,0,Yes,None,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,58,80.65,Yes,8,44.67,4807.35,0,0,2590.86,7398.21,0
Female,47,Yes,3,34.613476,-118.256358,34045,4,0,No,None,Yes,Yes,None,No,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Credit Card,33,19.8,No,0,4.72,1311.3,0,0,316.24,1627.54,0
Female,31,No,0,33.507255,-117.029473,46171,3,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,67,19.8,No,0,4.72,1311.3,0,0,316.24,1627.54,0
Female,56,Yes,0,34.903052,-118.411251,14931,4,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,10,19.9,No,0,23.84,199.45,0,0,238.4,437.85,0
Female,19,Yes,2,34.598221,-117.79593,6787,5,2,No,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,15,62.39333333,No,0,13.51,935.9,0,0,468.96,1404.86,0
Male,56,No,0,37.375816,-119.739935,1968,5,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,1,20.05,No,0,13.51,20.05,0,0,13.51,33.56,0
Male,29,Yes,1,36.991762,-119.242874,3464,3,2,No,None,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,18,83.25,Yes,59,10.29,1611.15,0,0,185.22,1796.37,0
Male,52,Yes,1,37.17277,-119.2997,273,3,3,No,None,No,Yes,DSL,Yes,No,Yes,No,No,No,No,Two Year,No,Credit Card,69,39.1,No,11,0,2779.5,0,0,0,2779.5,0
Female,56,Yes,1,36.917652,-119.593757,46858,3,2,Yes,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,61,24.2,No,0,34.84,1445.2,0,0,2125.24,3570.44,0
Female,50,No,0,37.045728,-120.630682,9388,3,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Credit Card,47,20.25,No,0,8.85,1029.8,0,0,415.95,1445.75,0
Male,47,No,2,36.785618,-120.625382,9491,3,5,Yes,None,Yes,No,None,No,No,No,No,No,No,No,Two Year,Yes,Bank Withdrawal,69,26,No,0,11.6,1796.55,0,0,800.4,2596.95,0
Male,42,No,0,36.520537,-120.118055,152,5,0,No,Offer D,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,22,20.3,No,0,10.36,475.1,0,0,227.92,703.02,0
Female,33,No,0,36.995162,-120.955099,29124,5,0,No,Offer E,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,3,70.25,Yes,10,25.4,229.7,0,0,76.2,305.9,0
Female,24,Yes,2,37.648647,-119.231447,8521,3,2,Yes,None,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,71,109,No,69,1.84,7661.8,0,150,130.64,7942.44,0
Female,64,Yes,0,36.633498,-119.298895,8449,4,1,Yes,None,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,One Year,No,Credit Card,37,68.1,Yes,0,30.36,2479.25,0,0,1123.32,3602.57,0
Female,57,No,0,36.622237,-119.521126,12587,4,0,No,None,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,35,60.55,Yes,20,44.81,1982.6,0,0,1568.35,3550.95,0
Male,22,No,0,36.841655,-119.797113,3258,4,0,No,None,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,5,67.98,Yes,59,8.6,339.9,0,0,43,382.9,0
Male,56,Yes,0,37.252057,-119.95783,972,3,1,No,Offer A,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,No,Two Year,No,Bank Withdrawal,72,68.15,Yes,17,17.31,4808.7,0,0,1246.32,6055.02,0
Male,47,No,0,36.636638,-119.421842,25923,5,0,No,None,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,1,20.3,No,0,4.09,20.3,0,0,4.09,24.39,0
Female,31,No,0,36.600193,-120.153393,4318,3,0,No,None,Yes,Yes,Cable,No,No,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,27,89.2,Yes,2,39.62,2383.6,0,0,1069.74,3453.34,0
Female,25,Yes,0,36.959731,-120.653519,343,3,1,No,Offer D,Yes,Yes,Fiber Optic,Yes,No,No,No,No,Yes,No,Month-to-Month,No,Bank Withdrawal,18,74.8,Yes,41,43.29,1438.05,0,0,779.22,2217.27,0
Female,55,Yes,0,37.287758,-119.548156,327,4,1,No,None,No,Yes,DSL,No,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,4,25.15,Yes,29,0,99.95,0,0,0,99.95,0
Female,42,No,0,36.456091,-119.486225,646,3,0,No,Offer C,Yes,No,None,No,No,No,No,No,No,No,Two Year,No,Credit Card,25,19.008,No,0,13.93,475.2,0,0,348.25,823.45,0
Male,27,Yes,3,36.719141,-119.202677,3146,3,0,No,None,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,40,50.91375,Yes,52,0,2036.55,0,0,0,2036.55,0
Male,47,Yes,0,36.749403,-119.787574,13858,4,0,No,None,Yes,Yes,DSL,No,No,Yes,No,No,No,No,Two Year,Yes,Bank Withdrawal,56,54.825,Yes,21,18.48,767.55,0,0,258.72,1026.27,0
Female,37,Yes,2,36.654614,-119.903674,35790,3,1,No,None,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,47,60,Yes,20,0,2768.65,0,0,0,2768.65,0
Female,62,No,0,36.732694,-119.783786,6848,5,0,Yes,Offer D,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,17,80.05,Yes,29,44.96,1345.65,0,0,764.32,2109.97,0
Female,24,No,0,36.77462,-121.664714,22292,5,0,No,None,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,6,85.95,Yes,51,40.64,514.6,0,0,243.84,758.44,0
Male,36,No,0,36.414611,-121.6386,6691,3,0,No,Offer D,Yes,No,None,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,16,20.6,No,0,33.44,330.25,0,0,535.04,865.29,0
Female,62,No,0,36.52588,-121.396719,9023,4,0,No,None,Yes,Yes,Cable,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,3,44.6,Yes,27,15.59,122.7,0,0,46.77,169.47,0
Male,39,Yes,0,35.989792,-121.055933,538,3,6,No,Offer B,Yes,Yes,DSL,Yes,No,No,No,No,No,No,One Year,No,Credit Card,60,59.8,Yes,16,15.24,3588,0,0,914.4,4502.4,0
Female,23,Yes,0,36.587497,-121.944815,4602,4,7,Yes,Offer A,Yes,No,None,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,69,26.3,No,0,22.08,1763.55,0,0,1523.52,3287.07,0
Female,35,Yes,0,37.45567,-122.407992,17929,3,2,Yes,Offer B,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,65,105.05,No,23,40.71,6914.95,0,60,2646.15,9621.1,0
