Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,ID,Population,Satisfaction Score,Churn Category
2013-SGDXK,1,Female,64,No,No,Yes,NA,3,United States,California,Fairfax,94930,"37.971751, -122.611873",37.971751,-122.611873,1057,8486,4,No Churn
0133-BMFZO,1,Female,36,No,No,No,No,0,United States,California,Fallbrook,92028,NA,33.362575,-117.299644,328,42239,NA,NA
1790-NESIO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6345-HOVES,1,Female,21,Yes,No,No,Yes,1,United States,California,Sacramento,95864,"38.585826, -121.376263",NA,-121.376263,1491,23362,NA,NA
7613-LLQFO,NA,NA,48,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,No Churn
2495-TTHBQ,NA,Female,42,No,No,Yes,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Attitude
1891-FZYSA,NA,Female,NA,No,NA,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
4572-DVCGN,1,Male,60,No,No,Yes,Yes,1,United States,California,NA,95050,NA,NA,-121.952417,1107,36349,3,No Churn
6285-FTQBF,1,Female,NA,No,No,Yes,No,0,United States,California,Buellton,93427,"34.631362, -120.238218",34.631362,-120.238218,722,4644,4,No Churn
6734-CKRSM,1,NA,23,Yes,No,Yes,No,0,United States,California,San Diego,92117,"32.825086, -117.199424",32.825086,-117.199424,368,51213,NA,Competitor
9761-XUJWD,1,Male,30,No,No,Yes,No,0,NA,California,NA,92122,"32.85723, -117.209781",32.85723,NA,373,34902,3,NA
3445-HXXGF,1,Female,23,Yes,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,No Churn
8819-ZBYNA,1,Female,53,No,No,No,Yes,1,United States,California,Avila Beach,93424,"35.186644, -120.728305",35.186644,-120.728305,720,812,3,No Churn
6726-NNFWD,1,Female,33,No,No,No,Yes,2,United States,California,NA,95524,"40.825486, -124.049485",40.825486,-124.049485,1323,1689,5,No Churn
5590-BYNII,1,Male,61,No,No,Yes,NA,0,United States,California,Bethel Island,94511,"38.050558, -121.646924",38.050558,-121.646924,956,2379,3,NA
0228-MAUWC,1,Female,41,No,No,Yes,No,0,United States,NA,La Puente,91744,"34.031441, -117.936436",34.031441,-117.936436,260,84965,2,Price
5684-FJVYR,NA,Female,52,No,NA,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
5536-SLHPM,1,Male,28,Yes,No,NA,Yes,NA,United States,California,NA,94555,"37.555473, -122.080312",37.555473,-122.080312,985,33883,5,No Churn
6893-ODYYE,1,NA,39,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
4547-LYTDD,NA,Male,26,Yes,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,No Churn
9359-UGBTK,1,Male,64,No,No,No,No,0,United States,California,Turlock,95380,"37.474396, -120.875917",37.474396,-120.875917,1241,40545,3,No Churn
6734-FQAJX,NA,NA,42,NA,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
3161-GETRM,NA,Female,66,No,NA,Yes,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
7239-HZZCX,NA,Female,NA,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
6244-BESBM,1,Female,34,NA,No,No,No,0,United States,California,Stockton,95204,"37.974498, -121.319568",37.974498,NA,1149,30476,5,No Churn
3085-QUOZK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3823-KYNQY,1,Female,23,Yes,No,NA,No,0,United States,California,Salton City,92275,NA,33.28156,-115.955541,422,799,5,NA
8769-KKTPH,1,Female,NA,No,No,No,Yes,1,United States,California,Los Angeles,90061,"33.92128, -118.274186",33.92128,-118.274186,52,24511,1,Competitor
9178-JHUVJ,1,Male,31,No,No,No,Yes,NA,NA,California,NA,95450,"38.505995, -123.187019",38.505995,NA,1284,438,4,NA
5366-IJEQJ,1,Female,38,No,No,No,No,0,United States,California,El Portal,95318,NA,NA,-119.822984,1198,579,NA,No Churn
8621-MNIHH,1,Male,23,Yes,No,NA,No,0,United States,California,Bakersfield,93304,"35.339796, -119.023552",35.339796,-119.023552,706,44588,3,No Churn
8107-RZLNV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2931-VUVJN,1,Female,23,Yes,NA,Yes,No,NA,United States,California,Rosamond,93560,NA,NA,-118.411251,784,14931,3,NA
2338-BQEZT,1,Male,39,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Competitor
3621-CEOVK,1,Female,NA,No,Yes,Yes,No,0,United States,California,Gustine,95322,"37.147198, -121.120161",NA,-121.120161,1201,7872,3,No Churn
3530-CRZSB,NA,Female,31,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
5973-EJGDP,1,Male,64,No,No,NA,No,0,NA,California,Harbor City,90710,"33.798266, -118.300237",33.798266,-118.300237,134,24660,NA,Dissatisfaction
0107-WESLM,1,Female,44,No,No,Yes,No,0,United States,California,Ben Lomond,95005,"37.078873, -122.090386",37.078873,-122.090386,1085,6407,4,NA
3050-RLLXC,NA,Female,52,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
1767-CJKBA,1,Male,62,No,No,NA,No,0,United States,California,Dutch Flat,95714,"39.197215, -120.83679",39.197215,NA,1446,350,4,No Churn
9763-GRSKD,1,NA,56,No,No,Yes,Yes,1,United States,California,Oxnard,93035,"34.18454, -119.224666",34.18454,-119.224666,627,25322,NA,No Churn
7029-IJEJK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0748-RDGGM,1,Female,32,No,No,Yes,NA,0,United States,California,San Mateo,94403,"37.538309, -122.305109",37.538309,-122.305109,947,37926,3,No Churn
0187-WZNAB,1,Female,20,Yes,No,No,Yes,1,United States,California,Riverside,92507,"33.976328, -117.319786",33.976328,-117.319786,501,48649,3,No Churn
1478-VPOAD,1,Female,65,No,Yes,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Competitor
9142-XMYJH,1,Male,27,Yes,No,Yes,No,0,United States,California,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644,328,42239,4,No Churn
4883-KCPZJ,1,Male,56,No,NA,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
8714-EUHJO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4191-XOVOM,1,Female,53,No,No,Yes,NA,NA,United States,California,San Diego,92139,"32.677716, -117.047666",NA,-117.047666,382,36351,3,NA
9891-NQDBD,1,Female,NA,No,Yes,No,No,0,United States,California,Clovis,93611,"36.917652, -119.593757",36.917652,-119.593757,798,46858,NA,No Churn
3865-QBWSJ,1,Male,53,No,No,NA,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Price
1042-HFUCW,1,Female,64,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Attitude
8041-TMEID,1,Female,23,NA,No,No,No,0,United States,California,Denair,95316,"37.524721, -120.757977",37.524721,-120.757977,1196,5513,4,No Churn
6437-UKHMV,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0853-TWRVK,1,Male,78,No,Yes,Yes,No,0,United States,California,Martinez,NA,"38.014457, -122.115432",38.014457,-122.115432,NA,NA,1,Dissatisfaction
9588-YRFHY,1,Male,55,No,No,NA,No,0,United States,California,Los Angeles,NA,"34.008293, -118.346766",NA,-118.346766,NA,NA,4,No Churn
3797-FKOGQ,1,Female,19,Yes,No,No,No,0,United States,California,Pleasant Hill,94523,"37.95338, -122.076886",37.95338,-122.076886,966,32685,3,No Churn
4847-TAJYI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2342-CKIAO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4922-CVPDX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9389-ACWBI,1,Male,54,NA,No,Yes,No,0,NA,California,Santa Cruz,95062,"36.974575, -121.991149",36.974575,-121.991149,1111,36631,NA,NA
1925-GMVBW,1,Male,NA,No,No,No,No,0,United States,California,Amboy,92304,NA,34.559882,-115.637164,433,42,4,No Churn
2560-WBWXF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8868-GAGIO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6806-YDEUL,1,Female,44,No,No,No,No,NA,United States,California,San Clemente,92673,"33.4725, -117.584273",33.4725,-117.584273,563,15297,5,NA
1580-BMCMR,1,Female,44,No,No,Yes,NA,1,United States,California,San Jose,95128,NA,37.316146,-121.936285,1134,32804,3,No Churn
0725-CXOTM,1,Female,NA,NA,NA,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,No Churn
9763-PDTKK,1,Male,40,No,No,NA,No,0,United States,California,Sugarloaf,92386,"34.243088, -116.830015",34.243088,-116.830015,482,1834,4,No Churn
0602-DDUML,1,Male,56,NA,No,Yes,NA,0,United States,NA,Garden Grove,92841,"33.786738, -117.982564",33.786738,-117.982564,596,31428,5,No Churn
9795-NREXC,1,Female,50,No,No,NA,Yes,1,NA,California,Monterey Park,91755,"34.049172, -118.115022",34.049172,-118.115022,267,26933,3,NA
7181-OQCUT,1,Female,54,No,No,Yes,No,0,United States,California,Novato,94945,"38.135897, -122.563683",38.135897,-122.563683,1065,16429,3,Competitor
1839-UMACK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4462-CYWMH,1,Male,55,No,No,Yes,Yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
5161-XEUVX,1,Male,27,Yes,No,NA,No,0,United States,California,Sutter Creek,95685,"38.432145, -120.77069",38.432145,-120.77069,1431,4610,NA,No Churn
2393-DIVAI,1,Female,51,NA,No,No,No,0,United States,California,Ocotillo,92259,"32.698964, -115.886656",32.698964,NA,412,471,5,No Churn
7515-LODFU,1,Female,56,No,No,Yes,No,0,United States,California,Fresno,93710,"36.822715, -119.761826",36.822715,-119.761826,850,29337,4,No Churn
3115-JPJDD,1,Male,54,No,No,No,No,0,United States,California,Linden,95236,"38.047746, -121.030499",38.047746,NA,1171,3148,5,NA
3981-QSVQI,NA,Female,48,No,No,Yes,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
0506-YLVKJ,1,Male,27,Yes,No,NA,NA,0,United States,California,Tracy,95376,"37.680968, -121.446049",37.680968,-121.446049,1239,69801,3,No Churn
1170-SASML,1,Female,42,No,No,No,No,0,United States,California,Santa Barbara,93109,"34.406256, -119.726936",34.406256,-119.726936,639,10986,3,No Churn
9803-FTJCG,1,NA,55,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Attitude
7404-JLKQG,NA,Female,21,Yes,No,Yes,Yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
0114-IGABW,1,Female,80,NA,Yes,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA
3259-KNMRR,1,Male,62,No,No,No,Yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,No Churn
6848-HJTXY,NA,Female,45,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
4719-UMSIY,1,NA,63,No,No,No,No,0,NA,California,Porterville,93257,"36.008958, -118.891593",36.008958,-118.891593,682,65566,5,No Churn
1699-TLDLZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1536-YHDOE,NA,NA,23,Yes,No,Yes,Yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
9845-PEEKO,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4825-XJGDM,1,Male,76,No,Yes,No,No,NA,United States,California,Twentynine Palms,92278,"34.457829, -116.139589",34.457829,-116.139589,425,14104,NA,NA
5148-HKFIR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7841-TZDMQ,1,Female,28,Yes,NA,Yes,NA,0,United States,California,Lakeport,95453,"39.080469, -122.955176",NA,-122.955176,1287,11180,4,No Churn
8734-FNWVH,1,Female,80,No,Yes,No,NA,1,United States,California,San Francisco,94132,"37.722302, -122.491129",37.722302,-122.491129,937,26297,4,NA
4832-VRBMR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5828-DWPIL,NA,Female,62,No,No,Yes,Yes,3,United States,California,Angwin,NA,"38.542448, -122.419923",38.542448,-122.419923,NA,NA,NA,No Churn
7398-SKNQZ,1,Male,61,No,No,No,No,0,United States,California,Sherman Oaks,91423,"34.146957, -118.432138",34.146957,-118.432138,229,29387,NA,Attitude
2178-PMGCJ,1,Female,42,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
4568-TTZRT,1,Male,71,No,Yes,No,No,NA,United States,California,Palm Desert,92260,NA,33.694501,-116.412711,413,29340,3,No Churn
3511-BFTJW,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6513-EECDB,NA,Female,NA,No,No,Yes,NA,2,United States,California,Fullerton,92835,"33.902211, -117.914922",33.902211,-117.914922,594,21157,5,No Churn
5494-WOZRZ,NA,Male,69,No,NA,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
9122-UMROB,1,NA,70,No,Yes,Yes,NA,0,United States,California,Glendale,91202,"34.167926, -118.267539",34.167926,-118.267539,181,21990,2,Attitude
8739-QOTTN,1,Male,77,No,Yes,NA,No,0,United States,California,NA,95422,"38.965804, -122.631779",38.965804,-122.631779,1262,13485,1,Attitude
3082-VQXNH,1,Female,47,No,No,Yes,Yes,1,United States,California,NA,93664,"37.223, -119.001021",37.223,-119.001021,836,642,NA,No Churn
1051-GEJLJ,NA,Female,26,Yes,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
5678-VFNEQ,NA,NA,41,No,No,No,Yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,No Churn
1162-ECVII,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2931-FSOHN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1980-KXVPM,1,Female,32,NA,No,NA,No,0,United States,California,Brooks,95606,"38.809804, -122.241383",38.809804,-122.241383,1367,382,5,NA
1241-EZFMJ,1,Male,38,No,No,No,No,0,United States,California,Sacramento,95838,"38.646096, -121.442433",38.646096,-121.442433,1487,34894,NA,Competitor
1089-HDMKP,1,Male,67,No,Yes,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
1298-PHBTI,1,Female,57,No,NA,No,No,0,United States,California,Los Angeles,90018,"34.028735, -118.317236",NA,-118.317236,17,47143,NA,No Churn
8750-QWZAJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6199-IPCAO,1,Female,32,No,NA,Yes,Yes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,No Churn
2252-ISRNH,1,Female,30,No,NA,No,No,0,NA,California,Tahoe Vista,96148,"39.24124, -120.054765",39.24124,-120.054765,1669,678,3,No Churn
6184-DYUOB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8513-OLYGY,1,Male,56,No,No,No,No,0,United States,California,Sierraville,NA,"39.559709, -120.345639",39.559709,-120.345639,NA,NA,1,Other
2789-CZANW,1,Male,53,No,No,No,No,0,United States,California,Modesto,95354,"37.639029, -120.964772",37.639029,NA,1222,27135,5,No Churn
6419-ZTTLE,1,Male,69,No,Yes,No,No,NA,United States,California,Merced,95348,"37.40122, -120.514191",37.40122,NA,1219,23100,4,No Churn
8190-ZTQFB,1,Male,46,No,No,No,No,0,United States,California,Riverside,92509,"34.004379, -117.447864",NA,-117.447864,503,63999,NA,No Churn
6942-LBFDP,NA,Female,64,No,No,Yes,Yes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
7524-VRLPL,NA,Female,34,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
3094-JOJAI,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0420-HLGXF,1,Male,NA,No,No,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
8189-DUKMV,1,Male,27,Yes,No,No,No,0,NA,California,Hamilton City,95951,"39.732767, -122.042298",39.732767,-122.042298,1526,1931,5,NA
1216-JWVUX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9091-WTUUY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4891-NLUBA,1,Female,58,No,No,No,No,0,United States,California,Corcoran,93212,"36.04533, -119.532424",36.04533,-119.532424,652,23506,4,No Churn
4999-IEZLT,1,Female,47,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Attitude
5774-QPLTF,1,Male,22,Yes,No,No,Yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,Competitor
0634-SZPQA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4849-PYRLQ,1,NA,39,NA,No,No,No,0,United States,California,Lower Lake,NA,"38.925545, -122.549083",38.925545,-122.549083,NA,NA,NA,No Churn
5998-VVEJY,1,Female,45,No,No,No,No,0,NA,California,NA,NA,"36.993451, -122.098858",36.993451,-122.098858,NA,NA,2,Attitude
5227-JSCFE,NA,Female,72,No,Yes,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
6507-DTJZV,1,Female,62,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
9938-PRCVK,NA,Male,22,Yes,No,Yes,Yes,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
9838-BFCQT,1,Female,79,No,Yes,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
1086-LXKFY,1,Female,32,No,No,Yes,Yes,NA,United States,California,Redding,96003,"40.677649, -122.29467",40.677649,-122.29467,1561,41476,5,No Churn
6476-YHMGA,1,Female,33,No,No,No,No,0,United States,California,Freedom,95019,"36.936228, -121.785559",NA,-121.785559,1094,4753,3,No Churn
4280-DLSHD,1,Female,21,Yes,No,Yes,No,0,United States,NA,Studio City,91604,"34.139082, -118.39275",34.139082,-118.39275,238,26157,NA,No Churn
8073-IJDCM,NA,NA,65,No,Yes,No,No,0,United States,California,NA,90808,"33.823943, -118.111335",33.823943,-118.111335,156,37417,3,Other
4459-BBGHE,1,Male,24,Yes,No,Yes,No,0,NA,NA,Redlands,NA,NA,34.064073,-117.166158,NA,NA,3,No Churn
8097-VBQTZ,1,Female,63,NA,NA,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
2937-FTHUR,NA,NA,50,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
7048-GXDAY,NA,Male,49,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA
8510-TMWYB,1,Male,67,NA,NA,No,No,NA,United States,California,Keeler,93530,"36.560498, -117.962461",36.560498,-117.962461,766,71,4,No Churn
5327-XOKKY,1,Male,52,NA,No,Yes,No,0,United States,California,Barstow,NA,"34.965648, -117.001509",NA,-117.001509,NA,NA,3,No Churn
0023-UYUPN,1,NA,NA,Yes,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Price
9055-MOJJJ,1,Female,34,No,No,No,No,0,United States,California,Tarzana,91356,NA,34.157137,-118.548511,214,27424,1,NA
9817-APLHW,NA,Female,59,No,No,Yes,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
3566-HJGPK,NA,Male,32,No,No,No,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
7321-KKSDU,1,Male,NA,No,No,Yes,Yes,1,United States,California,Guerneville,95446,NA,NA,-123.013347,1281,4913,3,No Churn
2203-GHNWN,1,Male,49,No,No,No,Yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
6013-BHCAW,NA,Female,19,Yes,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
2460-FPSYH,NA,Male,56,NA,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other
3391-JSQEW,1,Male,NA,No,No,No,NA,2,United States,California,Korbel,95550,"40.7666, -123.80458",40.7666,-123.80458,1339,155,NA,No Churn
0603-OLQDC,1,Female,36,No,No,Yes,Yes,NA,United States,NA,NA,NA,"32.622999, -116.687855",NA,-116.687855,NA,NA,4,No Churn
5216-WASFJ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4343-EJVQB,1,Male,28,Yes,No,Yes,No,NA,United States,California,NA,93706,"36.654614, -119.903674",NA,-119.903674,849,35790,1,NA
6490-FGZAT,1,Male,28,Yes,No,Yes,Yes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,No Churn
2469-DTSGX,1,Female,43,No,No,NA,No,0,United States,California,San Marino,91108,"34.122671, -118.112911",34.122671,-118.112911,179,13158,1,NA
4737-HOBAX,1,Female,27,Yes,No,NA,No,0,United States,California,Bakersfield,93312,"35.392599, -119.245341",35.392599,-119.245341,713,40836,1,Competitor
3178-FESZO,1,Male,40,No,No,Yes,No,0,United States,California,Lamont,93241,"35.245035, -118.905553",35.245035,-118.905553,669,15364,3,No Churn
1334-FJSVR,1,Female,25,Yes,No,No,No,0,United States,California,Oakland,94621,"37.750553, -122.197175",37.750553,-122.197175,1032,30751,NA,No Churn
4749-VFKVB,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6440-DKQGE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2761-OCIAX,1,NA,49,No,No,No,NA,0,NA,NA,Corona,92879,"33.893823, -117.531446",33.893823,-117.531446,608,44875,5,No Churn
8966-OIQHG,1,Female,36,No,No,Yes,No,0,United States,California,Van Nuys,91401,"34.178483, -118.431791",NA,-118.431791,223,40376,4,No Churn
7599-NTMDP,1,Female,42,No,No,No,No,0,United States,California,Whittier,90602,"33.972119, -118.020188",33.972119,-118.020188,114,26265,NA,Competitor
5192-EBGOV,NA,Female,22,Yes,No,No,Yes,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
4884-ZTHVF,1,Male,38,No,No,No,No,0,NA,California,San Francisco,94103,"37.773147, -122.411287",37.773147,-122.411287,915,23036,4,No Churn
5671-RQRLP,NA,Male,NA,No,No,Yes,No,0,United States,California,NA,93641,"36.696759, -119.024051",36.696759,-119.024051,820,571,4,No Churn
9565-AXSMR,1,Male,47,No,No,Yes,No,0,United States,California,Sacramento,95830,"38.490508, -121.284171",38.490508,-121.284171,1479,592,5,No Churn
2739-CCZMB,1,Female,23,Yes,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
8261-GWDBQ,1,NA,54,No,No,No,No,0,United States,California,Occidental,95465,"38.415003, -122.998726",38.415003,-122.998726,1298,1880,5,NA
7577-SWIFR,1,Male,64,No,No,Yes,No,0,NA,California,El Cajon,92019,"32.785165, -116.862648",NA,-116.862648,321,40995,4,No Churn
5756-JYOJT,1,NA,46,No,No,Yes,Yes,1,United States,California,Lebec,93243,"34.845861, -118.885163",NA,NA,671,1247,3,No Churn
4355-HBJHH,1,Female,49,No,No,NA,No,0,United States,NA,Oroville,95965,"39.624561, -121.552866",39.624561,NA,1537,17782,NA,No Churn
9633-DENPU,1,Male,NA,Yes,No,NA,No,0,United States,California,Mill Valley,94941,"37.901371, -122.572024",37.901371,-122.572024,1064,28727,3,Attitude
4083-BFNYK,1,Female,21,Yes,No,Yes,Yes,1,United States,California,Oakland,94610,"37.808731, -122.238708",37.808731,NA,1027,29964,3,No Churn
6874-SGLHU,1,Male,39,NA,No,Yes,Yes,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
3481-JHUZH,1,Male,47,No,No,Yes,No,0,NA,California,NA,94014,NA,37.691561,-122.445202,885,47453,1,Competitor
1251-KRREG,1,Female,80,No,Yes,Yes,NA,0,United States,NA,Penngrove,94951,"38.325599, -122.642352",38.325599,NA,1070,3777,3,No Churn
4393-OBCRR,1,Female,19,Yes,No,Yes,No,NA,United States,California,NA,90004,"34.076259, -118.310715",34.076259,-118.310715,4,67852,2,NA
7780-OTDSO,1,Male,61,No,No,No,No,0,United States,California,Pacoima,91331,NA,34.255442,-118.421314,202,97318,5,No Churn
4369-HTUIF,1,Female,NA,Yes,NA,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,No Churn
9298-WGMRW,NA,Female,44,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,No Churn
1536-HBSWP,1,Male,56,No,No,Yes,Yes,3,United States,California,Guerneville,95446,"38.52576, -123.013347",38.52576,-123.013347,1281,4913,3,No Churn
1098-TDVUQ,1,Male,44,No,No,No,No,0,United States,California,Murrieta,92563,"33.581045, -117.14719",33.581045,NA,520,18311,NA,No Churn
9518-IMLHK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7654-YWJUF,1,Male,32,NA,No,Yes,Yes,2,United States,NA,La Habra,90631,"33.940619, -117.9513",33.940619,-117.9513,123,67354,4,No Churn
2108-GLPQB,1,Female,74,No,NA,No,No,0,United States,California,Bishop,93514,"37.04584, -118.397236",37.04584,-118.397236,756,13309,NA,No Churn
0440-EKDCF,1,Female,42,No,NA,Yes,NA,0,United States,California,Mountain View,94041,"37.388349, -122.075299",37.388349,-122.075299,899,13483,5,No Churn
3162-KKZXO,NA,Female,44,No,No,Yes,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
8495-PRWFH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4094-NSEDU,1,Male,78,NA,NA,Yes,No,NA,United States,California,San Ysidro,NA,"32.555828, -117.040073",32.555828,-117.040073,NA,NA,NA,NA
4395-PZMSN,1,Female,60,No,NA,Yes,Yes,1,United States,California,NA,90291,"33.991782, -118.479229",33.991782,-118.479229,95,31021,3,No Churn
