Customer ID,Count.x,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Count.y,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,ID,Population,Satisfaction Score,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Churn Category
2379-ENZGV,1,Female,23,Yes,No,Yes,Yes,1,1,United States,California,Citrus Heights,95610,"38.69508, -121.271616",38.69508,-121.271616,1370,43718,NA,1,Q3,Yes,NA,65,None,Yes,13.17,Yes,Yes,Fiber Optic,59,NA,No,Yes,No,Yes,Yes,Yes,NA,NA,Yes,Credit Card,104.3,6725.3,0,70,856.05,7651.35,No Churn
3893-JRNFS,1,Female,30,No,No,Yes,Yes,1,1,United States,NA,Cool,95614,"38.880622, -120.973865",38.880622,-120.973865,1373,3674,3,1,Q3,Yes,3,70,None,NA,33.24,Yes,Yes,DSL,51,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89,6293.2,NA,NA,2326.8,8620,No Churn
0993-OSGPT,1,Male,NA,No,No,No,Yes,2,1,United States,California,Courtland,NA,"38.311609, -121.554034",38.311609,-121.554034,NA,NA,5,NA,Q3,No,0,NA,Offer D,Yes,NA,No,No,None,0,No,No,No,No,NA,No,No,No,Month-to-Month,No,Credit Card,20.15,432.5,0,0,749.54,1182.04,No Churn
9381-NDKME,1,Female,58,No,No,Yes,Yes,1,1,NA,California,NA,95619,"38.683605, -120.811852",NA,-120.811852,1377,4426,3,1,Q3,Yes,5,67,None,No,NA,No,Yes,DSL,15,NA,NA,No,No,No,No,No,Yes,Two Year,NA,Bank Withdrawal,36.15,2434.45,0,0,0,2434.45,No Churn
5609-CEBID,NA,Female,42,No,No,No,NA,0,1,NA,California,Dixon,95620,"38.392821, -121.799917",38.392821,-121.799917,1378,18529,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
8285-ABVLB,1,Female,49,No,No,Yes,No,0,NA,United States,California,Citrus Heights,95621,"38.69549, -121.307864",38.69549,-121.307864,1379,41636,3,1,Q3,No,0,20,Offer D,Yes,48.03,No,No,None,0,No,No,No,No,No,No,No,NA,Month-to-Month,No,Bank Withdrawal,19.25,NA,0,0,960.6,1335.85,NA
5597-GLBUC,1,Female,28,Yes,No,No,Yes,2,1,United States,California,El Dorado,95623,"38.63153, -120.842609",38.63153,-120.842609,1380,4097,4,NA,Q3,No,0,2,Offer E,Yes,32.06,No,Yes,Cable,52,Yes,No,NA,No,No,Yes,NA,Yes,Month-to-Month,Yes,Credit Card,NA,125.95,0,0,64.12,190.07,NA
6599-RCLCJ,1,Female,27,Yes,No,NA,NA,2,1,United States,California,Elmira,95625,"38.349195, -121.902943",38.349195,-121.902943,1382,171,3,1,Q3,Yes,9,46,None,No,0,No,NA,DSL,52,Yes,Yes,NA,No,No,NA,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.05,1620.25,0,0,0,1620.25,NA
1548-ARAGG,1,Male,20,Yes,No,No,Yes,NA,1,United States,California,Esparto,95627,"38.834469, -122.127193",38.834469,-122.127193,1384,2756,3,1,Q3,No,0,NA,Offer D,Yes,26.63,No,Yes,DSL,27,No,No,No,No,NA,No,Yes,Yes,Month-to-Month,No,Credit Card,44,659.35,NA,0,346.19,1005.54,No Churn
8822-KNBHV,1,Male,41,No,NA,No,NA,3,1,United States,California,Foresthill,95631,"39.031876, -120.811141",NA,-120.811141,1388,5714,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
2192-CKRLV,1,Female,21,Yes,No,Yes,No,0,1,United States,NA,Georgetown,95634,"38.9386, -120.785514",38.9386,-120.785514,1391,2723,3,1,Q3,Yes,6,NA,None,Yes,15.35,Yes,Yes,DSL,41,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,NA,Bank Withdrawal,86.4,6058.95,0,0,1105.2,7164.15,No Churn
2725-IWWBA,1,Male,60,No,No,No,No,0,1,United States,California,Herald,95638,"38.313447, -121.123886",38.313447,-121.123886,1395,1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2187-PKZAY,NA,Female,29,Yes,No,Yes,No,0,1,NA,California,Ione,95640,"38.33788, -120.954202",38.33788,-120.954202,1397,9752,5,1,Q3,Yes,6,46,None,Yes,2,Yes,Yes,Fiber Optic,NA,No,NA,Yes,Yes,Yes,Yes,NA,Yes,NA,Yes,Credit Card,108.9,4854.3,0,NA,92,4946.3,NA
4480-MBMLB,1,Female,52,No,No,No,No,0,1,United States,California,Kirkwood,NA,NA,38.631489,-120.015167,NA,NA,NA,1,Q3,No,0,2,Offer E,Yes,26.9,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,19.9,57.4,0,0,53.8,111.19999999999999,NA
7291-CDTMJ,1,Female,57,No,No,Yes,Yes,3,1,United States,California,Lotus,95651,"38.815515, -120.916997",38.815515,-120.916997,1404,485,4,1,Q3,Yes,10,16,Offer D,Yes,27.27,No,Yes,Fiber Optic,76,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.7,1522.7,0,0,436.32,1959.02,NA
4625-EWPTF,1,Male,35,No,NA,Yes,Yes,3,1,NA,California,Mather,95655,"38.549822, -121.266725",38.549822,-121.266725,1406,929,4,1,Q3,Yes,NA,NA,NA,Yes,40.2,No,No,None,0,No,No,No,No,No,NA,No,No,Month-to-Month,Yes,NA,19.85,NA,NA,NA,522.6,774.6,No Churn
3506-LCJDC,1,Male,39,NA,NA,Yes,No,0,1,NA,California,North Highlands,95660,"38.671295, -121.388251",NA,-121.388251,1409,32202,3,NA,Q3,Yes,9,72,None,Yes,33.22,No,NA,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,6747.35,0,0,2391.84,9139.19,No Churn
7710-JSYOA,1,Female,NA,No,No,Yes,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,Q3,Yes,10,NA,None,Yes,40.67,Yes,Yes,Fiber Optic,12,NA,Yes,Yes,Yes,No,Yes,Yes,Yes,NA,No,Credit Card,106.65,5174.35,0,0,1992.8300000000002,NA,NA
8799-OXZMD,1,Female,43,No,No,No,NA,0,1,United States,California,Penryn,95663,"38.859093, -121.182872",38.859093,-121.182872,1412,2048,3,1,Q3,No,0,2,Offer E,Yes,5.47,No,Yes,DSL,29,No,No,No,No,No,NA,NA,Yes,Month-to-Month,Yes,Credit Card,NA,105.6,0,0,10.94,116.53999999999999,NA
2867-UIMSS,1,Male,NA,No,No,NA,No,0,1,United States,California,Placerville,95667,"38.733714, -120.795213",38.733714,-120.795213,1416,34146,4,1,Q3,No,0,1,Offer E,Yes,17.07,Yes,Yes,DSL,3,Yes,Yes,No,NA,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,61.15,61.15,0,0,17.07,NA,No Churn
8878-HMWBV,1,Male,55,No,No,No,No,0,1,NA,California,NA,95668,"38.833554, -121.498102",38.833554,-121.498102,1417,901,3,1,NA,No,0,6,Offer E,Yes,NA,No,Yes,Fiber Optic,28,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.95,494.95,0,0,177.12,672.0699999999999,NA
0266-GMEAO,1,Male,35,No,No,No,Yes,3,1,United States,California,Rancho Cordova,NA,"38.602723, -121.279913",38.602723,-121.279913,NA,NA,NA,1,Q3,No,0,49,None,Yes,4.76,Yes,NA,Fiber Optic,58,Yes,Yes,NA,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,109.2,5290.45,0,0,233.23999999999998,5523.69,No Churn
7569-NMZYQ,NA,Female,59,No,No,NA,Yes,3,1,NA,California,NA,95672,"38.724322, -120.991237",38.724322,-120.991237,1420,3815,NA,1,Q3,NA,7,56,None,NA,18.99,No,Yes,Cable,53,Yes,NA,Yes,No,No,No,No,Yes,Two Year,Yes,Credit Card,61.3,3346.8,0,NA,1063.4399999999998,4410.24,NA
5981-ITEMU,NA,Male,55,No,No,No,No,0,1,United States,California,River Pines,95675,"38.545775, -120.743325",38.545775,-120.743325,1423,364,NA,NA,Q3,No,0,32,Offer C,Yes,41.52,No,No,NA,0,No,No,No,No,No,No,No,NA,One Year,No,Credit Card,19.8,607.7,0,0,1328.64,1936.3400000000001,No Churn
3407-QGWLG,1,Male,NA,NA,No,Yes,Yes,1,1,United States,California,Rocklin,95677,"38.7904, -121.236973",38.7904,-121.236973,1425,21510,4,1,NA,Yes,3,50,None,Yes,NA,Yes,Yes,Fiber Optic,19,NA,Yes,Yes,NA,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.25,5431.4,0,0,2079,7510.4,No Churn
4487-ZYJZK,1,Male,33,No,NA,Yes,Yes,2,1,United States,California,Roseville,95678,"38.759751, -121.288545",38.759751,-121.288545,1426,30614,5,1,Q3,Yes,NA,NA,None,Yes,33.82,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,Yes,Yes,Yes,NA,Yes,Bank Withdrawal,105.05,6004.85,0,0,1961.56,7966.41,NA
6896-SRVYQ,NA,Female,43,No,No,Yes,Yes,1,NA,United States,California,Sheridan,95681,"38.984756, -121.345074",38.984756,-121.345074,1427,1219,3,1,Q3,Yes,NA,65,None,Yes,28.46,Yes,Yes,Cable,14,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NA,Yes,Credit Card,90.45,5957.9,0,0,NA,NA,NA
7384-GHBPI,1,Female,21,Yes,No,No,NA,0,1,United States,NA,Shingle Springs,95682,"38.598936, -120.963092",38.598936,-120.963092,1428,24738,3,1,Q3,NA,0,64,None,Yes,8.52,NA,Yes,DSL,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NA,Yes,Credit Card,NA,5442.05,NA,0,545.28,5987.33,No Churn
9732-EQMWY,1,Female,49,No,No,Yes,No,0,1,United States,California,Sloughhouse,95683,"38.470423, -121.114897",38.470423,NA,1429,4731,4,1,Q3,Yes,5,66,Offer A,Yes,44.4,Yes,Yes,DSL,11,Yes,Yes,Yes,No,No,No,No,No,Two Year,No,Bank Withdrawal,66.9,4370.25,0,70,NA,NA,No Churn
9127-QRZMH,1,NA,59,No,NA,Yes,No,0,1,United States,NA,Somerset,95684,"38.606703, -120.586659",38.606703,-120.586659,1430,2958,NA,1,Q3,Yes,9,38,Offer C,Yes,42.08,Yes,Yes,Fiber Optic,15,Yes,No,Yes,Yes,NA,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,110.7,4428.6,0,0,1599.04,6027.64,NA
0178-SZBHO,1,Female,21,Yes,No,Yes,No,0,1,United States,California,Sutter Creek,95685,"38.432145, -120.77069",38.432145,-120.77069,1431,4610,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
0125-LZQXK,NA,Female,49,No,No,No,NA,0,1,United States,California,Volcano,95689,"38.481902, -120.603668",38.481902,-120.603668,1435,1273,3,1,Q3,No,0,60,None,Yes,38.88,No,Yes,DSL,NA,No,Yes,NA,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,70.15,4224.7,0,0,NA,6557.5,No Churn
6366-ZGQGL,1,Female,50,No,No,Yes,NA,3,1,United States,California,West Sacramento,95691,"38.627951, -121.593287",38.627951,-121.593287,1437,19050,3,NA,Q3,Yes,6,50,Offer B,Yes,49.18,Yes,Yes,DSL,76,Yes,NA,Yes,Yes,No,NA,NA,Yes,One Year,Yes,Bank Withdrawal,80.05,4042.2,NA,0,2459,NA,No Churn
7000-WCEVQ,1,Female,57,No,No,Yes,No,0,1,United States,California,Wilton,95693,"38.392559, -121.225093",38.392559,-121.225093,1439,5889,3,NA,Q3,Yes,2,72,Offer A,No,0,No,Yes,DSL,15,Yes,Yes,NA,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,NA,3580.95,NA,0,NA,3580.95,No Churn
8749-JMNKX,NA,Female,60,No,No,Yes,Yes,3,1,United States,California,Alta,95701,"39.218096, -120.79153",39.218096,-120.79153,1442,751,4,1,Q3,Yes,4,69,Offer A,No,0,No,Yes,Cable,56,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,54.95,3772.5,NA,0,0,NA,No Churn
7169-YWAMK,1,Male,49,No,No,Yes,Yes,3,1,United States,California,NA,95709,"38.748316, -120.675512",38.748316,-120.675512,1444,4829,5,1,Q3,Yes,2,19,Offer D,Yes,NA,No,No,None,0,NA,No,No,No,No,No,No,No,One Year,No,Credit Card,19.9,NA,0,0,NA,974.6299999999999,NA
0841-NULXI,1,NA,28,Yes,No,Yes,Yes,NA,1,United States,NA,Colfax,95713,"39.084645, -120.894014",39.084645,-120.894014,1445,8525,3,1,Q3,Yes,1,71,Offer A,Yes,20.49,NA,No,None,0,No,No,No,No,No,No,No,NA,Two Year,NA,Credit Card,NA,1397.3,0,0,1454.79,2852.09,No Churn
1767-CJKBA,1,Male,62,No,No,NA,No,0,1,United States,California,Dutch Flat,95714,"39.197215, -120.83679",39.197215,NA,1446,350,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
2452-KDRRH,1,Male,54,No,No,No,No,NA,1,United States,California,Gold Run,95717,"39.170376, -120.838404",39.170376,NA,1448,407,NA,1,Q3,No,0,44,Offer B,NA,49.57,Yes,Yes,Cable,21,No,NA,Yes,Yes,Yes,NA,Yes,No,One Year,NA,Bank Withdrawal,NA,NA,0,100,NA,5985.23,No Churn
0471-ARVMX,1,Female,51,No,NA,NA,Yes,2,NA,United States,California,Kyburz,95720,"38.766036, -120.209673",38.766036,-120.209673,1449,183,4,1,Q3,Yes,NA,NA,Offer B,Yes,25.9,Yes,Yes,Cable,30,NA,Yes,NA,NA,Yes,NA,No,Yes,NA,No,Credit Card,81.25,NA,0,0,1450.3999999999999,6070.799999999999,No Churn
8224-DWCKX,1,Female,26,Yes,No,Yes,No,0,1,United States,California,Echo Lake,95721,"38.851842, -120.076204",38.851842,-120.076204,1450,69,3,1,Q3,Yes,4,72,Offer A,Yes,NA,Yes,Yes,Fiber Optic,76,NA,Yes,Yes,NA,Yes,Yes,Yes,NA,Two Year,NA,Bank Withdrawal,NA,8312.75,0,0,1751.04,10063.79,NA
0708-SJDIS,1,Female,28,Yes,No,No,No,0,1,United States,NA,Pollock Pines,95726,"38.733908, -120.453416",38.733908,-120.453416,1452,8577,3,1,Q3,No,0,11,Offer D,Yes,10.06,NA,Yes,Fiber Optic,48,NA,No,No,No,No,No,No,Yes,NA,NA,Bank Withdrawal,79,929.3,0,0,110.66000000000001,1039.96,No Churn
8184-WMOFI,1,Male,31,No,No,No,NA,0,NA,United States,California,NA,95736,"39.00978, -120.978273",39.00978,-120.978273,1455,31,5,1,Q3,No,0,72,Offer A,NA,23.43,No,No,None,0,No,No,No,NA,No,No,No,No,NA,NA,Credit Card,20.8,NA,0,0,1686.96,3208.16,NA
3594-UVONA,1,Male,NA,No,No,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,Q3,Yes,9,56,Offer B,Yes,35.55,Yes,Yes,DSL,17,No,Yes,Yes,No,No,No,No,Yes,Two Year,No,NA,NA,3389.25,0,0,1990.7999999999997,5380.049999999999,No Churn
7781-EWARA,1,Female,20,Yes,NA,Yes,No,0,1,United States,California,Roseville,95747,"38.784329, -121.373245",38.784329,-121.373245,1458,25418,5,1,Q3,Yes,10,34,Offer C,Yes,35.29,Yes,Yes,Fiber Optic,47,No,No,Yes,No,Yes,Yes,NA,Yes,Month-to-Month,Yes,Bank Withdrawal,100.45,3414.65,0,0,1199.86,NA,NA
3865-ZFZIB,1,NA,22,Yes,No,NA,No,0,1,United States,California,El Dorado Hills,95762,"38.684437, -121.055634",38.684437,-121.055634,1460,22028,4,1,Q3,No,0,35,NA,Yes,42.02,No,No,None,0,No,No,No,No,No,No,No,No,One Year,No,Bank Withdrawal,NA,754,0,NA,1470.7,2224.7,NA
2720-FVBQP,1,Male,24,Yes,No,No,NA,0,1,NA,California,NA,95765,"38.823278, -121.281856",38.823278,-121.281856,1461,15494,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3606-SBKRY,1,Male,34,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,Q3,No,0,9,Offer E,NA,0,No,Yes,Cable,19,NA,Yes,Yes,No,No,No,No,Yes,One Year,No,Credit Card,NA,373,0,0,0,373,NA
7537-CBQUZ,1,Male,55,No,No,NA,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,Q3,Yes,1,33,Offer C,Yes,26.8,No,NA,Fiber Optic,17,No,NA,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,91.25,2964.05,0,130,884.4,NA,No Churn
2391-IPLOP,1,NA,NA,No,No,No,No,0,1,United States,California,Sacramento,95820,"38.53508, -121.444144",38.53508,-121.444144,1469,37031,NA,1,Q3,No,0,31,None,NA,41.23,No,Yes,DSL,27,Yes,Yes,Yes,Yes,NA,No,No,Yes,Month-to-Month,Yes,NA,72.45,NA,0,0,NA,3434.38,No Churn
3071-MVJCD,1,Female,42,NA,No,NA,No,0,1,United States,California,Sacramento,95822,"38.512569, -121.495184",38.512569,-121.495184,1471,44683,4,1,Q3,No,NA,56,Offer B,Yes,32.88,NA,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,Bank Withdrawal,19.7,1051.9,0,0,1841.2800000000002,2893.1800000000003,NA
8468-EHYJA,NA,Male,59,No,NA,Yes,Yes,3,1,United States,California,Sacramento,95824,"38.517295, -121.439819",38.517295,-121.439819,1473,30580,4,1,Q3,No,0,66,Offer A,Yes,29.5,NA,Yes,DSL,76,Yes,Yes,Yes,Yes,Yes,No,No,Yes,NA,Yes,Bank Withdrawal,75.1,5013,0,0,1947,6960,NA
0137-UDEUO,1,Male,22,Yes,No,Yes,NA,2,NA,NA,California,Sacramento,NA,"38.590035, -121.412455",38.590035,-121.412455,NA,NA,4,1,Q3,Yes,3,72,NA,NA,19.04,Yes,NA,None,0,No,No,No,No,NA,NA,No,No,Two Year,No,Bank Withdrawal,25,1738.9,0,0,1370.8799999999999,3109.7799999999997,NA
7634-WSWDB,1,Female,49,No,No,Yes,Yes,2,1,United States,California,Sacramento,95827,"38.549185, -121.328386",38.549185,-121.328386,1476,19611,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
0699-NDKJM,1,Male,51,No,No,No,No,0,1,United States,California,Sacramento,95829,"38.486502, -121.334051",38.486502,-121.334051,1478,11396,NA,1,NA,No,0,37,None,NA,0,NA,Yes,NA,25,No,No,No,No,Yes,No,No,No,Two Year,No,Credit Card,35.8,1316.9,0,100,0,1416.9,No Churn
3882-IYOIJ,1,NA,25,Yes,No,No,No,0,1,United States,California,Sacramento,95830,"38.490508, -121.284171",NA,NA,1479,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
3508-CFVZL,1,Male,55,No,No,Yes,NA,1,1,United States,California,Sacramento,95831,"38.494832, -121.529447",NA,-121.529447,1480,42832,3,1,NA,NA,5,1,None,Yes,47.46,No,No,None,0,No,No,No,No,No,NA,No,No,One Year,No,Credit Card,19.85,19.85,0,0,NA,NA,NA
8168-UQWWF,1,NA,62,No,No,Yes,Yes,3,1,United States,California,Sacramento,95834,"38.646209, -121.52446",38.646209,-121.52446,1483,8403,3,NA,Q3,Yes,5,NA,None,Yes,44.13,No,No,None,0,No,NA,No,No,No,No,No,No,NA,No,Credit Card,19.7,94.45,0,0,264.78000000000003,359.23,No Churn
1555-DJEQW,1,Female,47,NA,No,Yes,Yes,NA,1,United States,California,Sacramento,95837,"38.691607, -121.602284",NA,-121.602284,1486,264,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4114-QMKVN,NA,Female,NA,Yes,No,Yes,No,0,1,United States,California,Sacramento,95841,"38.660442, -121.346321",38.660442,-121.346321,1488,20993,5,NA,Q3,Yes,2,53,Offer B,Yes,42.18,Yes,Yes,Fiber Optic,53,NA,No,No,Yes,No,Yes,Yes,No,One Year,NA,Bank Withdrawal,91.15,4862.5,0,150,2235.54,7248.04,NA
5203-XEHAX,1,Female,58,No,No,Yes,No,0,1,United States,California,Antelope,95843,"38.715498, -121.363411",38.715498,-121.363411,1490,36432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6345-HOVES,1,Female,21,Yes,No,No,Yes,1,1,United States,California,Sacramento,95864,"38.585826, -121.376263",NA,-121.376263,1491,23362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7164-BPTUT,1,Male,NA,No,No,NA,Yes,1,1,United States,California,Marysville,95901,NA,39.19514,NA,1492,38091,NA,1,Q3,No,0,62,Offer B,Yes,17.56,Yes,No,None,0,NA,No,No,No,No,No,No,NA,Two Year,NA,Credit Card,24.4,NA,NA,0,1088.72,2501.7200000000003,No Churn
3913-FCUUW,1,Female,58,NA,No,Yes,No,0,1,United States,California,Beale Afb,95903,"39.125311, -121.392283",39.125311,NA,1493,5654,5,1,Q3,Yes,9,19,Offer D,Yes,10.68,No,Yes,NA,23,No,No,NA,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,NA,NA,NA,0,0,202.92,1945.97,NA
5628-RKIFK,1,Male,29,Yes,No,No,No,0,1,United States,California,Arbuckle,NA,"38.982373, -122.047751",38.982373,-122.047751,NA,NA,5,1,Q3,No,0,53,Offer B,Yes,24.17,No,No,None,0,No,No,No,No,No,No,No,No,Two Year,No,NA,19.5,1050.5,0,0,1281.01,2331.51,No Churn
4118-CEVPF,1,Male,32,No,NA,No,No,0,1,United States,California,Bangor,95914,NA,39.396585,-121.38029,1497,626,5,1,Q3,No,0,5,None,Yes,32.91,No,Yes,Fiber Optic,24,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,78.75,426.35,0,NA,164.54999999999998,600.9,NA
2558-BUOZZ,1,Female,44,No,No,No,No,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,Q3,No,NA,1,None,Yes,10.2,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,NA,19.55,0,NA,10.2,29.75,NA
0756-MPZRL,1,Male,64,No,No,NA,No,0,1,United States,California,NA,95919,"39.440687, -121.263583",39.440687,-121.263583,1501,1237,5,1,Q3,No,0,72,Offer A,Yes,10.87,Yes,Yes,Fiber Optic,16,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,103.65,7634.8,0,0,782.64,8417.44,No Churn
7153-OANIO,1,Female,36,No,NA,Yes,NA,0,1,United States,California,Butte City,95920,"39.449794, -121.936372",39.449794,-121.936372,1502,303,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
4137-BTIKL,NA,NA,NA,No,No,No,No,NA,1,United States,California,Camptonville,95922,NA,39.432127,-121.099287,1503,632,3,1,NA,No,0,59,Offer B,Yes,49.48,Yes,Yes,Cable,NA,No,No,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,NA,NA,0,0,2919.3199999999997,6035.469999999999,No Churn
7100-FQPRV,1,Male,51,No,No,Yes,No,0,1,NA,California,Chico,95926,"39.745712, -121.84333",39.745712,NA,1506,35808,3,1,NA,Yes,3,3,None,Yes,31.06,No,No,None,0,No,No,No,No,NA,No,No,NA,Month-to-Month,NA,Bank Withdrawal,20,49.65,NA,0,93.17999999999999,142.82999999999998,No Churn
4080-IIARD,1,Male,23,NA,No,Yes,No,0,1,United States,California,Clipper Mills,95930,"39.562239, -121.14836",NA,-121.14836,1508,282,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
0404-SWRVG,1,Male,NA,No,No,No,NA,NA,1,United States,California,Colusa,95932,"39.273096, -122.050763",39.273096,-122.050763,1509,7503,3,1,Q3,No,0,2,None,Yes,44.34,No,No,None,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,19.35,46.35,0,0,88.68,135.03,NA
9711-FJTBX,1,Female,59,No,No,Yes,No,0,NA,United States,California,Dobbins,95935,"39.381174, -121.21191",39.381174,-121.21191,1511,614,NA,1,NA,NA,NA,55,Offer B,Yes,24.93,No,NA,Fiber Optic,17,Yes,No,No,No,Yes,NA,Yes,NA,One Year,Yes,Bank Withdrawal,94.75,5276.1,0,0,NA,6647.25,No Churn
0257-ZESQC,1,Male,56,No,No,Yes,Yes,1,NA,United States,California,Downieville,95936,"39.578792, -120.780786",39.578792,NA,1512,404,4,1,Q3,Yes,4,72,Offer A,NA,5.81,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,Yes,NA,Yes,Two Year,Yes,Credit Card,114.05,8289.2,0,0,418.32,8707.52,No Churn
6813-GZQCG,1,Female,46,No,No,Yes,Yes,1,1,NA,California,Durham,NA,"39.607831, -121.777959",39.607831,-121.777959,NA,NA,3,1,Q3,Yes,6,10,Offer D,Yes,19.05,No,No,NA,0,No,No,No,NA,No,No,No,No,NA,Yes,Bank Withdrawal,NA,196.75,0,0,190.5,387.25,No Churn
6980-IMXXE,1,Female,40,NA,No,Yes,Yes,NA,1,United States,California,Forbestown,95941,"39.531028, -121.24807",NA,-121.24807,1516,452,4,1,Q3,Yes,5,72,Offer A,Yes,NA,Yes,Yes,Cable,15,Yes,NA,Yes,Yes,No,Yes,Yes,No,Two Year,No,Bank Withdrawal,80.85,5824.75,0,NA,699.84,6534.59,NA
8128-YVJRG,1,NA,55,No,No,No,No,0,NA,NA,California,Forest Ranch,NA,"40.077028, -121.494168",40.077028,-121.494168,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No Churn
